# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.00 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=0.0324,bm=2.1,av=11.940911033256105,bv=0.47849787505581265,aa=0.0611,ba=1.81,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
0,1.000000e-04,1.637258e-04,8.400000e-09,3.154480e-10,1.413176e-01,1.886591e-01,2.964824e-02,2.816083e+00,1.002622e+00,2.476373e-01,1.023983e+00,1.539000e+03
1,3.000000e-04,3.046309e-04,2.920000e-08,1.364496e-09,2.610783e-01,3.616628e-01,8.768844e-02,3.613836e+00,6.738172e+00,6.146713e-02,8.696881e-01,4.428000e+03
2,5.000000e-04,4.912804e-04,6.480000e-08,3.433248e-09,3.704383e-01,5.079056e-01,1.263819e-01,3.381521e+00,5.960487e+00,5.593336e-02,8.037501e-01,4.101000e+03
3,7.000000e-04,7.021110e-04,1.192000e-07,7.174608e-09,4.628040e-01,6.274634e-01,1.429648e-01,3.115857e+00,5.001128e+00,5.656030e-02,7.696550e-01,3.157000e+03
4,9.000000e-04,8.881441e-04,1.820000e-07,1.157621e-08,5.214339e-01,7.086628e-01,1.650754e-01,3.087150e+00,5.112162e+00,4.759002e-02,7.310407e-01,2.494000e+03
5,1.100000e-03,1.097802e-03,2.714000e-07,1.787783e-08,5.663695e-01,7.622075e-01,1.899497e-01,3.114807e+00,5.352927e+00,4.257049e-02,6.576649e-01,1.788000e+03
6,1.300000e-03,1.283832e-03,3.508000e-07,2.449490e-08,6.194272e-01,8.062275e-01,2.010050e-01,2.839416e+00,3.173101e+00,4.790190e-02,6.977808e-01,1.072000e+03
7,1.500000e-03,1.486423e-03,4.226000e-07,3.445352e-08,7.068799e-01,9.395759e-01,2.203518e-01,2.481534e+00,1.557394e+00,6.680144e-02,7.485835e-01,6.620000e+02
8,1.700000e-03,1.701335e-03,5.508000e-07,4.245343e-08,6.988119e-01,9.440139e-01,2.258794e-01,2.755954e+00,4.026327e+00,3.979183e-02,7.094069e-01,6.780000e+02
9,1.900000e-03,1.886701e-03,7.760000e-07,5.959766e-08,7.353629e-01,8.990313e-01,2.092965e-01,2.171870e+00,9.964639e-01,6.999934e-02,7.844064e-01,5.330000e+02
10,2.100000e-03,2.092217e-03,9.692000e-07,7.612567e-08,7.601515e-01,9.247094e-01,2.010050e-01,2.322583e+00,1.447702e+00,7.840479e-02,7.305068e-01,3.670000e+02
11,2.300000e-03,2.287765e-03,1.200000e-06,1.005912e-07,8.456172e-01,9.998251e-01,2.507538e-01,2.458712e+00,1.572641e+00,8.141099e-02,7.571429e-01,3.970000e+02
