# Table of coefficients for aggregates of needle monomer crystals with normalized rime mass M = 0.8155 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=184.0,bm=2.94,av=456.4084256568077,bv=0.7334671107183327,aa=0.496,ba=1.99,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
2,5.000000e-04,5.419648e-04,1.536000e-07,4.345846e-08,1.585226e+00,1.538506e+00,1.706030e-01,3.281018e+00,1.106928e+00,7.872902e-02,8.658025e-01,1.561000e+03
3,7.000000e-04,7.239277e-04,2.700000e-07,1.078612e-07,2.151269e+00,2.052686e+00,1.291457e-01,2.827830e+00,4.836707e-01,1.441580e-01,8.751662e-01,2.058000e+03
4,9.000000e-04,9.142254e-04,4.284000e-07,2.186935e-07,2.664492e+00,2.492831e+00,1.429648e-01,2.759337e+00,3.848732e-01,1.498102e-01,8.628432e-01,4.384000e+03
5,1.100000e-03,1.110671e-03,6.388000e-07,3.949739e-07,3.135602e+00,2.893034e+00,1.733668e-01,2.853560e+00,3.685341e-01,1.173425e-01,8.539954e-01,7.710000e+03
6,1.300000e-03,1.303010e-03,8.832000e-07,6.425896e-07,3.567800e+00,3.254812e+00,1.927136e-01,3.028945e+00,4.313413e-01,9.640934e-02,8.558472e-01,1.083500e+04
7,1.500000e-03,1.490553e-03,1.162400e-06,9.570656e-07,3.922764e+00,3.549392e+00,2.065327e-01,3.190476e+00,5.198139e-01,8.174495e-02,8.527607e-01,9.848000e+03
8,1.700000e-03,1.684506e-03,1.467400e-06,1.312227e-06,4.180176e+00,3.767534e+00,2.258794e-01,3.507757e+00,8.885088e-01,5.514181e-02,8.488553e-01,6.798000e+03
9,1.900000e-03,1.881503e-03,1.816000e-06,1.749849e-06,4.417584e+00,3.965544e+00,2.231156e-01,3.691157e+00,1.199536e+00,4.469176e-02,8.402528e-01,2.842000e+03
10,2.100000e-03,2.078341e-03,2.230800e-06,2.264366e-06,4.642920e+00,4.138429e+00,2.148241e-01,3.758258e+00,1.441073e+00,4.195325e-02,8.365530e-01,1.015000e+03
11,2.300000e-03,2.264841e-03,2.695600e-06,2.842297e-06,4.832391e+00,4.261031e+00,2.148241e-01,3.988188e+00,2.515904e+00,3.610699e-02,8.100831e-01,1.930000e+02
12,2.500000e-03,2.474456e-03,3.219200e-06,3.670692e-06,5.066147e+00,4.413100e+00,2.424623e-01,3.944530e+00,2.000120e+00,1.076380e-02,8.245412e-01,5.000000e+01
