# Table of coefficients for aggregates of column monomer crystals with normalized rime mass M = 0.1290 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:05 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=12.5,bm=2.74,av=119.25728447169266,bv=0.6421847862189692,aa=0.227,ba=1.94,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.693012e-04,5.760000e-08,6.132896e-09,6.352905e-01,7.112924e-01,9.874372e-02,3.631496e+00,3.004605e+00,7.736836e-02,7.673461e-01,2.450000e+02
2,5.000000e-04,5.242546e-04,1.040000e-07,1.427586e-08,8.612374e-01,9.559904e-01,1.816583e-01,3.300817e+00,1.843436e+00,9.417338e-02,7.210718e-01,3.502000e+03
3,7.000000e-04,7.056287e-04,1.752000e-07,2.965945e-08,1.082236e+00,1.193800e+00,1.982412e-01,3.381899e+00,2.515803e+00,7.082965e-02,6.696194e-01,6.547000e+03
4,9.000000e-04,9.120374e-04,2.780000e-07,5.581962e-08,1.295442e+00,1.419289e+00,2.369347e-01,3.229208e+00,1.878748e+00,7.269006e-02,6.518649e-01,7.893000e+03
5,1.100000e-03,1.081236e-03,3.740000e-07,8.598159e-08,1.463850e+00,1.607276e+00,2.314070e-01,3.298967e+00,2.358685e+00,6.578243e-02,6.164259e-01,6.814000e+03
6,1.300000e-03,1.289326e-03,5.152000e-07,1.381185e-07,1.665103e+00,1.809048e+00,2.590452e-01,3.091742e+00,1.332100e+00,6.329288e-02,6.100550e-01,4.362000e+03
7,1.500000e-03,1.485935e-03,6.474000e-07,1.989193e-07,1.830258e+00,1.998677e+00,2.701005e-01,2.999166e+00,7.047038e-01,8.998240e-02,5.500932e-01,2.254000e+03
8,1.700000e-03,1.667093e-03,8.448000e-07,2.830522e-07,2.000777e+00,2.145837e+00,2.341709e-01,3.389420e+00,2.907958e+00,2.990477e-02,6.162351e-01,9.410000e+02
9,1.900000e-03,1.851454e-03,1.083400e-06,3.871134e-07,2.168034e+00,2.278645e+00,2.231156e-01,3.599940e+00,5.148934e+00,3.358641e-02,6.932614e-01,5.360000e+02
10,2.100000e-03,2.071875e-03,1.398000e-06,5.492170e-07,2.325472e+00,2.413549e+00,1.982412e-01,3.659866e+00,5.255319e+00,2.775373e-02,6.223855e-01,2.090000e+02
11,2.300000e-03,2.334190e-03,1.761800e-06,7.364134e-07,2.487901e+00,2.553118e+00,2.120603e-01,3.832105e+00,1.045151e+01,1.551604e-02,6.572738e-01,3.180000e+02
12,2.500000e-03,2.504485e-03,2.127200e-06,9.341626e-07,2.636916e+00,2.676046e+00,1.816583e-01,3.484004e+00,5.653954e+00,2.670882e-02,6.834064e-01,3.680000e+02
13,2.700000e-03,2.670187e-03,2.484400e-06,1.143770e-06,2.736160e+00,2.740973e+00,2.065327e-01,3.507683e+00,6.037133e+00,3.713151e-02,6.958427e-01,4.510000e+02
14,2.900000e-03,2.918303e-03,2.726200e-06,1.410401e-06,2.885947e+00,2.928493e+00,2.341709e-01,3.554847e+00,5.533493e+00,2.083668e-02,6.362291e-01,6.060000e+02
15,3.100000e-03,3.091074e-03,3.160600e-06,1.703515e-06,2.990692e+00,3.001104e+00,1.761307e-01,3.602445e+00,6.219593e+00,3.114880e-02,6.466679e-01,2.860000e+02
16,3.300000e-03,3.329453e-03,3.474800e-06,2.033414e-06,3.112816e+00,3.126690e+00,2.037688e-01,3.458203e+00,5.075484e+00,2.513222e-02,6.605434e-01,5.410000e+02
17,3.500000e-03,3.478871e-03,4.015400e-06,2.444949e-06,3.251697e+00,3.228489e+00,2.590452e-01,3.465118e+00,4.434705e+00,2.627061e-02,6.264687e-01,5.900000e+02
18,3.700000e-03,3.701919e-03,4.712000e-06,2.829829e-06,3.311946e+00,3.228226e+00,1.954774e-01,3.412067e+00,5.063397e+00,2.692801e-02,6.924693e-01,6.180000e+02
19,3.900000e-03,3.906601e-03,4.839600e-06,3.168404e-06,3.412097e+00,3.395831e+00,2.175879e-01,3.558630e+00,4.932168e+00,3.476547e-02,6.195945e-01,5.000000e+02
20,4.100000e-03,4.096822e-03,5.217200e-06,3.733466e-06,3.579583e+00,3.517500e+00,2.452261e-01,3.743242e+00,6.404548e+00,2.450333e-02,5.912747e-01,6.780000e+02
21,4.300000e-03,4.299506e-03,5.990000e-06,4.261651e-06,3.633709e+00,3.507520e+00,2.535176e-01,3.508138e+00,6.187125e+00,2.399964e-02,6.675783e-01,3.770000e+02
22,4.500000e-03,4.498329e-03,6.506400e-06,4.860819e-06,3.752205e+00,3.583565e+00,2.175879e-01,3.726254e+00,8.276645e+00,1.955411e-02,6.180954e-01,5.170000e+02
23,4.700000e-03,4.673165e-03,7.159800e-06,5.622758e-06,3.892160e+00,3.645477e+00,1.678392e-01,3.708411e+00,6.457680e+00,2.270031e-02,5.858177e-01,3.440000e+02
24,4.900000e-03,4.906934e-03,8.107600e-06,6.142000e-06,3.909189e+00,3.630404e+00,2.618090e-01,3.364916e+00,2.948131e+00,1.964171e-02,6.477487e-01,1.610000e+02
25,5.100000e-03,5.083467e-03,7.971800e-06,6.826629e-06,4.038513e+00,3.756750e+00,2.065327e-01,3.381150e+00,2.662330e+00,3.800937e-02,5.910477e-01,4.340000e+02
26,5.300000e-03,5.279982e-03,8.815400e-06,7.963309e-06,4.190210e+00,3.808999e+00,1.788945e-01,3.796417e+00,1.129676e+01,2.195113e-02,6.120239e-01,2.800000e+02
27,5.500000e-03,5.512379e-03,9.295600e-06,8.511895e-06,4.203699e+00,3.790451e+00,2.673367e-01,3.578451e+00,5.165983e+00,1.695528e-02,5.920124e-01,2.550000e+02
28,5.700000e-03,5.671746e-03,1.034820e-05,9.611513e-06,4.328457e+00,3.799194e+00,2.562814e-01,3.682840e+00,8.506548e+00,7.979346e-03,6.170395e-01,1.800000e+02
29,5.900000e-03,5.911426e-03,1.158340e-05,1.068817e-05,4.352097e+00,3.775803e+00,1.954774e-01,3.408067e+00,6.079157e+00,1.960758e-02,6.634460e-01,2.940000e+02
30,6.100000e-03,6.036802e-03,1.239400e-05,1.239481e-05,4.584368e+00,3.950647e+00,2.120603e-01,3.379048e+00,4.775608e+00,2.144376e-02,6.016507e-01,1.370000e+02
31,6.300000e-03,6.284822e-03,1.285320e-05,1.239665e-05,4.482535e+00,3.798965e+00,2.286432e-01,2.981792e+00,1.956915e+00,2.522356e-02,6.194062e-01,1.510000e+02
32,6.500000e-03,6.519913e-03,1.435800e-05,1.422731e-05,4.582137e+00,3.854048e+00,1.982412e-01,3.113496e+00,2.260405e+00,8.379333e-02,5.961680e-01,2.940000e+02
33,6.700000e-03,6.691726e-03,1.529380e-05,1.564041e-05,4.671089e+00,3.886923e+00,1.816583e-01,3.206078e+00,2.646576e+00,6.939791e-02,6.316571e-01,2.300000e+02
34,6.900000e-03,6.847572e-03,1.619400e-05,1.848820e-05,4.947772e+00,4.074854e+00,2.065327e-01,3.993064e+00,1.065669e+01,2.119016e-02,6.222579e-01,1.110000e+02
35,7.100000e-03,7.142895e-03,1.882200e-05,1.823989e-05,4.685651e+00,3.768087e+00,9.597990e-02,3.046930e+00,2.993701e+00,2.063052e-02,7.522957e-01,1.370000e+02
36,7.300000e-03,7.271168e-03,1.970600e-05,2.157154e-05,4.973121e+00,3.934709e+00,1.263819e-01,3.272158e+00,4.346641e+00,1.371026e-02,7.377364e-01,1.170000e+02
37,7.500000e-03,7.490360e-03,1.980540e-05,2.208931e-05,4.984493e+00,3.952138e+00,2.231156e-01,2.438198e+00,6.408363e-01,5.796466e-02,7.341387e-01,2.740000e+02
38,7.700000e-03,7.711299e-03,2.061240e-05,2.274858e-05,4.950817e+00,3.973162e+00,2.203518e-01,3.101654e+00,2.105718e+00,3.653761e-02,6.768321e-01,1.810000e+02
39,7.900000e-03,7.884368e-03,2.145440e-05,2.615802e-05,5.248462e+00,4.130846e+00,1.788945e-01,3.454518e+00,6.417523e+00,6.248332e-02,6.691563e-01,2.040000e+02
40,8.100000e-03,8.101823e-03,2.035900e-05,2.591203e-05,5.155529e+00,4.186074e+00,1.678392e-01,3.493849e+00,8.521149e+00,3.385517e-02,6.733768e-01,1.980000e+02
41,8.300000e-03,8.238249e-03,2.118980e-05,2.756255e-05,5.303260e+00,4.277549e+00,2.286432e-01,3.648039e+00,8.716445e+00,3.876995e-02,6.280304e-01,4.400000e+01
42,8.500000e-03,8.517441e-03,2.478520e-05,2.938847e-05,5.138511e+00,4.058073e+00,2.231156e-01,4.463305e+00,5.885360e+01,5.820193e-03,7.476184e-01,8.400000e+01
43,8.700000e-03,8.739048e-03,2.666460e-05,3.565003e-05,5.545205e+00,4.287130e+00,2.396985e-01,3.099837e+00,3.490607e+00,4.554938e-02,7.283370e-01,9.600000e+01
46,9.300000e-03,9.266970e-03,2.842920e-05,3.838979e-05,5.474918e+00,4.325531e+00,1.954774e-01,2.650114e+00,1.827342e-01,3.303636e-03,6.310320e-01,4.100000e+01
