# Table of coefficients for aggregates of plate monomer crystals with normalized rime mass M = 0.0514 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=4.2,bm=2.71,av=96.65144505750574,bv=0.6863614171508209,aa=0.134,ba=1.88,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.716368e-04,5.080000e-08,2.919728e-09,3.774785e-01,4.508840e-01,1.097990e-01,3.634737e+00,4.711984e+00,4.732108e-02,7.254004e-01,2.020000e+02
2,5.000000e-04,5.325882e-04,1.004000e-07,6.617072e-09,4.955644e-01,5.805245e-01,1.484925e-01,3.246968e+00,3.506869e+00,5.142319e-02,6.715260e-01,2.150000e+03
3,7.000000e-04,7.208389e-04,1.768000e-07,1.413647e-08,6.422527e-01,7.444112e-01,1.761307e-01,3.138659e+00,4.407215e+00,4.704003e-02,6.632874e-01,6.041000e+03
4,9.000000e-04,9.103400e-04,2.676000e-07,2.545592e-08,7.762495e-01,8.876023e-01,1.844221e-01,2.973350e+00,2.704262e+00,5.644260e-02,6.416559e-01,1.433500e+04
5,1.100000e-03,1.108301e-03,3.820000e-07,4.071480e-08,8.912113e-01,1.011098e+00,1.954774e-01,2.945057e+00,2.807026e+00,5.002731e-02,6.268404e-01,2.038800e+04
6,1.300000e-03,1.278541e-03,4.832000e-07,5.886406e-08,9.913113e-01,1.120617e+00,2.120603e-01,2.971379e+00,2.866091e+00,6.361916e-02,6.053852e-01,1.116000e+04
7,1.500000e-03,1.494349e-03,6.084000e-07,8.409990e-08,1.113466e+00,1.269057e+00,2.507538e-01,2.737427e+00,1.619471e+00,5.824943e-02,5.810293e-01,2.964000e+03
8,1.700000e-03,1.686859e-03,6.954000e-07,1.158244e-07,1.236755e+00,1.442647e+00,2.507538e-01,3.229918e+00,3.728772e+00,3.646840e-02,5.185859e-01,8.480000e+02
9,1.900000e-03,1.876228e-03,8.682000e-07,1.607794e-07,1.334878e+00,1.543697e+00,2.424623e-01,2.804110e+00,1.503334e+00,3.496907e-02,5.091944e-01,4.260000e+02
10,2.100000e-03,2.060823e-03,1.299200e-06,2.443585e-07,1.463876e+00,1.580316e+00,2.092965e-01,2.803201e+00,2.831676e+00,4.359309e-02,6.392937e-01,8.600000e+01
