# Table of coefficients for aggregates of dendrite monomer crystals with normalized rime mass M = 0.1290 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=32.9,bm=2.93,av=184.32372043010267,bv=0.7345838679342902,aa=0.25,ba=1.95,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.893930e-04,5.700000e-08,3.609312e-09,4.242774e-01,4.983585e-01,-7.537688e-04,3.144208e+00,2.642003e+00,7.083042e-02,8.309011e-01,1.120000e+02
2,5.000000e-04,5.381300e-04,1.076000e-07,8.649144e-09,5.877717e-01,6.708935e-01,1.899497e-01,2.847294e+00,1.614103e+00,6.355221e-02,7.590754e-01,8.150000e+02
3,7.000000e-04,7.130471e-04,1.808000e-07,1.912128e-08,7.906748e-01,8.853812e-01,2.065327e-01,2.892555e+00,1.356320e+00,7.012363e-02,6.824689e-01,1.706000e+03
4,9.000000e-04,8.988375e-04,2.924000e-07,3.896883e-08,1.011974e+00,1.110805e+00,2.452261e-01,2.901919e+00,1.607888e+00,6.782631e-02,6.766011e-01,1.908000e+03
5,1.100000e-03,1.116127e-03,4.332000e-07,6.982405e-08,1.212673e+00,1.306453e+00,2.424623e-01,2.832822e+00,1.330234e+00,8.944835e-02,6.654774e-01,2.305000e+03
6,1.300000e-03,1.269977e-03,5.676000e-07,1.068415e-07,1.377048e+00,1.459728e+00,2.673367e-01,3.203883e+00,2.797748e+00,4.319421e-02,6.479342e-01,1.651000e+03
7,1.500000e-03,1.478936e-03,7.224000e-07,1.627198e-07,1.570919e+00,1.681157e+00,2.479899e-01,3.058691e+00,1.823084e+00,5.676248e-02,6.145027e-01,1.564000e+03
8,1.700000e-03,1.685450e-03,9.100000e-07,2.401220e-07,1.762911e+00,1.876074e+00,2.369347e-01,3.348276e+00,3.665168e+00,4.755479e-02,5.969074e-01,8.600000e+02
9,1.900000e-03,1.899151e-03,1.172200e-06,3.395358e-07,1.922050e+00,2.008947e+00,2.341709e-01,3.659286e+00,8.037750e+00,2.516616e-02,6.164631e-01,3.960000e+02
10,2.100000e-03,2.078085e-03,1.410800e-06,4.409890e-07,2.036044e+00,2.131757e+00,2.396985e-01,3.228292e+00,2.768834e+00,4.097586e-02,6.162638e-01,5.550000e+02
