# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.8155 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=173.0,bm=2.93,av=417.13471519159043,bv=0.7199653849398413,aa=0.48,ba=1.99,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.669610e-04,7.280000e-08,1.548630e-08,1.116489e+00,1.121346e+00,1.015075e-01,3.644525e+00,3.256649e+00,2.334272e-02,8.592453e-01,2.980000e+02
2,5.000000e-04,5.321543e-04,1.456000e-07,4.036267e-08,1.546858e+00,1.501980e+00,1.567839e-01,3.315470e+00,1.302292e+00,6.483101e-02,8.612539e-01,3.111000e+03
3,7.000000e-04,7.147127e-04,2.660000e-07,1.023225e-07,2.107617e+00,1.999027e+00,1.484925e-01,2.827624e+00,4.803984e-01,1.424781e-01,8.757999e-01,5.283000e+03
4,9.000000e-04,9.181457e-04,4.380000e-07,2.211547e-07,2.659615e+00,2.479069e+00,1.484925e-01,2.716793e+00,3.338407e-01,1.503710e-01,8.639670e-01,1.161000e+04
5,1.100000e-03,1.111934e-03,6.464000e-07,3.965622e-07,3.130345e+00,2.880366e+00,1.678392e-01,2.816568e+00,3.447111e-01,1.368790e-01,8.578742e-01,2.132300e+04
6,1.300000e-03,1.305104e-03,8.932000e-07,6.453553e-07,3.561664e+00,3.244383e+00,1.844221e-01,3.039557e+00,4.495571e-01,1.016040e-01,8.558809e-01,3.252200e+04
7,1.500000e-03,1.497794e-03,1.179200e-06,9.655496e-07,3.927576e+00,3.547428e+00,1.954774e-01,3.258766e+00,6.585819e-01,7.673085e-02,8.549131e-01,3.510200e+04
8,1.700000e-03,1.688988e-03,1.492800e-06,1.342774e-06,4.212976e+00,3.786615e+00,2.120603e-01,3.528248e+00,1.045800e+00,5.256146e-02,8.507917e-01,2.825500e+04
9,1.900000e-03,1.879169e-03,1.839200e-06,1.779545e-06,4.447380e+00,3.980773e+00,2.175879e-01,3.628774e+00,1.163100e+00,4.497892e-02,8.403513e-01,1.512600e+04
10,2.100000e-03,2.073944e-03,2.226800e-06,2.263248e-06,4.638742e+00,4.132470e+00,2.231156e-01,3.762771e+00,1.585928e+00,3.773556e-02,8.270656e-01,5.510000e+03
11,2.300000e-03,2.261512e-03,2.701600e-06,2.920352e-06,4.888417e+00,4.305264e+00,2.010050e-01,3.904806e+00,2.493044e+00,3.524848e-02,8.332777e-01,1.509000e+03
12,2.500000e-03,2.481733e-03,3.307200e-06,3.787551e-06,5.131483e+00,4.463975e+00,1.982412e-01,3.985983e+00,3.900622e+00,2.332807e-02,8.521548e-01,2.640000e+02
13,2.700000e-03,2.622307e-03,3.738200e-06,4.436233e-06,5.283354e+00,4.556746e+00,1.899497e-01,3.939025e+00,3.029430e+00,1.366379e-02,8.724203e-01,6.000000e+01
