# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.0514 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=4.27,bm=2.69,av=85.40382245387752,bv=0.6600935234396895,aa=0.158,ba=1.91,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.716368e-04,4.720000e-08,2.758336e-09,3.760407e-01,4.535054e-01,1.291457e-01,3.717447e+00,7.340479e+00,3.956290e-02,7.256899e-01,7.170000e+02
2,5.000000e-04,5.335822e-04,8.920000e-08,6.543712e-09,5.124605e-01,6.216635e-01,1.816583e-01,3.328924e+00,3.763646e+00,5.168377e-02,6.670537e-01,8.237000e+03
3,7.000000e-04,7.206830e-04,1.600000e-07,1.472335e-08,6.800284e-01,8.067906e-01,2.037688e-01,3.222139e+00,4.079299e+00,4.561165e-02,6.545886e-01,2.203800e+04
4,9.000000e-04,9.072478e-04,2.468000e-07,2.661501e-08,8.152582e-01,9.518435e-01,2.120603e-01,3.069126e+00,2.912235e+00,5.144951e-02,6.366078e-01,4.619500e+04
5,1.100000e-03,1.099253e-03,3.600000e-07,4.109627e-08,9.114928e-01,1.045641e+00,2.120603e-01,3.059821e+00,3.165873e+00,4.391668e-02,6.262890e-01,5.272800e+04
6,1.300000e-03,1.277994e-03,4.736000e-07,6.001582e-08,1.009178e+00,1.150425e+00,2.203518e-01,2.952055e+00,2.491371e+00,5.794761e-02,6.173825e-01,2.871600e+04
7,1.500000e-03,1.481879e-03,5.888000e-07,8.602194e-08,1.128891e+00,1.302352e+00,2.314070e-01,2.963794e+00,2.430272e+00,4.846049e-02,5.773037e-01,9.490000e+03
8,1.700000e-03,1.686859e-03,6.912000e-07,1.237730e-07,1.282895e+00,1.497102e+00,2.341709e-01,3.147211e+00,3.314051e+00,4.397366e-02,5.465097e-01,4.007000e+03
9,1.900000e-03,1.885304e-03,8.896000e-07,1.625804e-07,1.354075e+00,1.566584e+00,2.258794e-01,2.963308e+00,2.210468e+00,4.872774e-02,5.405579e-01,1.509000e+03
10,2.100000e-03,2.104440e-03,1.155600e-06,2.313994e-07,1.475922e+00,1.673723e+00,1.927136e-01,3.179778e+00,5.289479e+00,3.122641e-02,5.935721e-01,8.210000e+02
11,2.300000e-03,2.280292e-03,1.468000e-06,3.040625e-07,1.581857e+00,1.730519e+00,2.092965e-01,2.976246e+00,3.739497e+00,4.802485e-02,6.204175e-01,8.600000e+02
12,2.500000e-03,2.506373e-03,1.767600e-06,4.012902e-07,1.683861e+00,1.843782e+00,1.871859e-01,3.014313e+00,3.901074e+00,4.239423e-02,6.426962e-01,9.440000e+02
13,2.700000e-03,2.702291e-03,1.985200e-06,4.881301e-07,1.773163e+00,1.942832e+00,2.148241e-01,3.034408e+00,3.487297e+00,4.401294e-02,6.129844e-01,1.287000e+03
14,2.900000e-03,2.896847e-03,2.285600e-06,6.048752e-07,1.866455e+00,2.035428e+00,1.899497e-01,3.016463e+00,3.560013e+00,4.725991e-02,6.181130e-01,1.033000e+03
15,3.100000e-03,3.107970e-03,2.636400e-06,7.092408e-07,1.915160e+00,2.069208e+00,1.816583e-01,2.983909e+00,3.657168e+00,4.206052e-02,6.139516e-01,9.660000e+02
16,3.300000e-03,3.292291e-03,3.002400e-06,8.866693e-07,2.044662e+00,2.202672e+00,2.092965e-01,2.837852e+00,2.325513e+00,4.474728e-02,6.118062e-01,1.094000e+03
17,3.500000e-03,3.507592e-03,3.517200e-06,1.045725e-06,2.113824e+00,2.241435e+00,1.899497e-01,2.892885e+00,2.756090e+00,3.593523e-02,6.272399e-01,9.470000e+02
18,3.700000e-03,3.686204e-03,3.778800e-06,1.191242e-06,2.169474e+00,2.315007e+00,1.899497e-01,2.827163e+00,2.532335e+00,5.120294e-02,6.094807e-01,1.077000e+03
19,3.900000e-03,3.908210e-03,4.131600e-06,1.387832e-06,2.252637e+00,2.396429e+00,2.065327e-01,2.965760e+00,2.881922e+00,4.436830e-02,5.926532e-01,1.171000e+03
20,4.100000e-03,4.117854e-03,4.378800e-06,1.561592e-06,2.307687e+00,2.485838e+00,2.369347e-01,2.964432e+00,2.645684e+00,4.230887e-02,5.767719e-01,8.830000e+02
21,4.300000e-03,4.303784e-03,4.844400e-06,1.827471e-06,2.413131e+00,2.576268e+00,2.175879e-01,2.981314e+00,2.746714e+00,4.532849e-02,5.593271e-01,9.310000e+02
22,4.500000e-03,4.503657e-03,5.464800e-06,2.067410e-06,2.436113e+00,2.569327e+00,1.623116e-01,2.776229e+00,1.969356e+00,8.377280e-02,5.936824e-01,6.320000e+02
23,4.700000e-03,4.693197e-03,5.311600e-06,2.291451e-06,2.537934e+00,2.727106e+00,2.341709e-01,3.158009e+00,3.808135e+00,4.290171e-02,5.348071e-01,4.850000e+02
24,4.900000e-03,4.879284e-03,6.120400e-06,2.649778e-06,2.630320e+00,2.756804e+00,1.899497e-01,2.904051e+00,2.163901e+00,6.646104e-02,5.635656e-01,4.710000e+02
25,5.100000e-03,5.088270e-03,6.691200e-06,2.898424e-06,2.644439e+00,2.753062e+00,1.954774e-01,2.774121e+00,2.350006e+00,8.746003e-02,5.944795e-01,5.200000e+02
26,5.300000e-03,5.270537e-03,7.305000e-06,3.252416e-06,2.694969e+00,2.763646e+00,1.954774e-01,2.735058e+00,2.210002e+00,6.199494e-02,5.995660e-01,4.640000e+02
27,5.500000e-03,5.499306e-03,7.791600e-06,3.640145e-06,2.777179e+00,2.837914e+00,2.341709e-01,2.893697e+00,2.334773e+00,4.554648e-02,5.721463e-01,4.470000e+02
28,5.700000e-03,5.704393e-03,8.896600e-06,4.174441e-06,2.855503e+00,2.863771e+00,1.954774e-01,2.699341e+00,1.820056e+00,5.631587e-02,6.123797e-01,4.260000e+02
29,5.900000e-03,5.867143e-03,9.856800e-06,4.495457e-06,2.876503e+00,2.845930e+00,1.706030e-01,2.406226e+00,8.830425e-01,9.198266e-02,5.969189e-01,2.530000e+02
30,6.100000e-03,6.103125e-03,1.085140e-05,5.035933e-06,2.912925e+00,2.888805e+00,1.816583e-01,2.514809e+00,1.105773e+00,8.725746e-02,6.194326e-01,2.140000e+02
31,6.300000e-03,6.277191e-03,1.126260e-05,5.589786e-06,3.035233e+00,2.927586e+00,1.871859e-01,2.232207e+00,6.484902e-01,9.743874e-02,6.024502e-01,4.060000e+02
32,6.500000e-03,6.494127e-03,1.154760e-05,6.231492e-06,3.102735e+00,2.977961e+00,2.092965e-01,2.641518e+00,1.647338e+00,7.724552e-02,6.187074e-01,3.690000e+02
33,6.700000e-03,6.729554e-03,1.312860e-05,6.328382e-06,2.993293e+00,2.843326e+00,1.816583e-01,2.526537e+00,1.352194e+00,6.430765e-02,6.001447e-01,3.040000e+02
34,6.900000e-03,6.901687e-03,1.348820e-05,7.225923e-06,3.158948e+00,2.954235e+00,1.678392e-01,2.427589e+00,1.089601e+00,7.501729e-02,6.281617e-01,5.160000e+02
35,7.100000e-03,7.079152e-03,1.477500e-05,7.905655e-06,3.183046e+00,2.937003e+00,1.512563e-01,2.392380e+00,8.775225e-01,8.231019e-02,6.243858e-01,2.960000e+02
36,7.300000e-03,7.313242e-03,1.444740e-05,8.464068e-06,3.259633e+00,3.022024e+00,1.927136e-01,2.426580e+00,1.288104e+00,5.657470e-02,6.531303e-01,5.080000e+02
37,7.500000e-03,7.470226e-03,1.637340e-05,9.408262e-06,3.352263e+00,3.015778e+00,1.844221e-01,2.623140e+00,1.860825e+00,8.718339e-02,6.513460e-01,3.300000e+02
38,7.700000e-03,7.688015e-03,1.645020e-05,9.544268e-06,3.295160e+00,2.993724e+00,1.788945e-01,2.787880e+00,3.090063e+00,4.290771e-02,6.370213e-01,3.000000e+02
39,7.900000e-03,7.896078e-03,1.576680e-05,1.037568e-05,3.420613e+00,3.107175e+00,1.788945e-01,2.829806e+00,2.318084e+00,7.548169e-02,5.895071e-01,3.650000e+02
40,8.100000e-03,8.059336e-03,1.862160e-05,1.146785e-05,3.435930e+00,3.039692e+00,1.457286e-01,2.691961e+00,1.726415e+00,1.103529e-01,6.347005e-01,1.830000e+02
41,8.300000e-03,8.320046e-03,1.864220e-05,1.225071e-05,3.508891e+00,3.124770e+00,1.899497e-01,2.540105e+00,1.179406e+00,4.535843e-02,5.850729e-01,2.420000e+02
42,8.500000e-03,8.530880e-03,2.075100e-05,1.297172e-05,3.529791e+00,3.064660e+00,1.954774e-01,2.134040e+00,4.993933e-01,1.289377e-01,6.273256e-01,1.300000e+02
43,8.700000e-03,8.713523e-03,2.249800e-05,1.427828e-05,3.560056e+00,3.023639e+00,1.623116e-01,2.302743e+00,8.790607e-01,1.621311e-01,6.623476e-01,1.930000e+02
44,8.900000e-03,8.891555e-03,2.244560e-05,1.496010e-05,3.606588e+00,3.091478e+00,2.148241e-01,1.985794e+00,2.796976e-01,1.047120e-01,6.115994e-01,2.340000e+02
45,9.100000e-03,9.116114e-03,2.192840e-05,1.571035e-05,3.649309e+00,3.155134e+00,1.070352e-01,2.486543e+00,1.015722e+00,1.751755e-01,5.576032e-01,1.570000e+02
46,9.300000e-03,9.291759e-03,2.237400e-05,1.649858e-05,3.722707e+00,3.231428e+00,1.899497e-01,2.758516e+00,1.982727e+00,5.387039e-02,5.825451e-01,1.350000e+02
