# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.2045 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=43.3,bm=2.89,av=198.8108160707658,bv=0.703841758233535,aa=0.293,ba=1.96,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.691198e-04,5.720000e-08,5.766096e-09,6.078917e-01,6.802676e-01,1.153266e-01,3.569880e+00,3.445337e+00,7.087750e-02,7.872377e-01,1.571000e+03
2,5.000000e-04,5.163610e-04,1.080000e-07,1.416582e-08,8.424059e-01,9.219867e-01,1.816583e-01,3.318578e+00,2.751061e+00,6.143480e-02,7.561005e-01,1.149900e+04
3,7.000000e-04,7.149869e-04,1.980000e-07,3.428113e-08,1.134187e+00,1.215290e+00,2.120603e-01,3.124073e+00,1.680208e+00,7.697522e-02,7.088152e-01,2.251200e+04
4,9.000000e-04,9.127741e-04,3.208000e-07,6.807808e-08,1.402850e+00,1.470413e+00,2.175879e-01,3.029949e+00,1.343345e+00,9.068933e-02,7.099076e-01,3.931500e+04
5,1.100000e-03,1.099146e-03,4.552000e-07,1.148524e-07,1.640787e+00,1.704633e+00,2.369347e-01,3.033373e+00,1.213088e+00,8.215963e-02,6.809593e-01,5.450400e+04
6,1.300000e-03,1.296151e-03,6.224000e-07,1.831579e-07,1.871287e+00,1.927124e+00,2.396985e-01,3.067778e+00,1.211458e+00,7.787779e-02,6.690694e-01,5.570400e+04
7,1.500000e-03,1.479743e-03,7.996000e-07,2.643674e-07,2.055456e+00,2.103474e+00,2.396985e-01,3.123827e+00,1.280957e+00,7.273860e-02,6.583713e-01,2.906100e+04
8,1.700000e-03,1.677143e-03,9.956000e-07,3.626332e-07,2.197730e+00,2.258857e+00,2.452261e-01,3.305732e+00,1.920096e+00,5.447942e-02,6.367100e-01,9.325000e+03
9,1.900000e-03,1.882551e-03,1.276800e-06,5.383450e-07,2.477433e+00,2.511488e+00,2.314070e-01,3.608816e+00,3.899592e+00,3.701665e-02,6.491119e-01,4.329000e+03
10,2.100000e-03,2.103779e-03,1.619600e-06,7.528277e-07,2.698352e+00,2.694604e+00,2.341709e-01,3.571198e+00,3.650811e+00,3.678477e-02,6.665022e-01,2.801000e+03
11,2.300000e-03,2.299237e-03,1.947200e-06,9.738430e-07,2.855845e+00,2.826526e+00,2.175879e-01,3.613396e+00,4.470628e+00,3.426677e-02,6.749699e-01,2.862000e+03
12,2.500000e-03,2.494968e-03,2.346400e-06,1.265317e-06,3.036636e+00,2.975693e+00,2.120603e-01,3.758651e+00,7.379031e+00,2.288799e-02,6.953500e-01,3.132000e+03
13,2.700000e-03,2.709274e-03,2.749000e-06,1.580919e-06,3.184623e+00,3.108106e+00,2.065327e-01,3.705213e+00,6.679751e+00,2.593486e-02,6.962731e-01,3.430000e+03
14,2.900000e-03,2.899224e-03,3.116400e-06,1.957531e-06,3.359455e+00,3.268735e+00,2.231156e-01,3.752530e+00,6.286037e+00,2.801458e-02,6.779807e-01,4.107000e+03
15,3.100000e-03,3.105175e-03,3.517600e-06,2.380811e-06,3.515755e+00,3.414919e+00,2.148241e-01,3.785221e+00,6.828490e+00,2.687952e-02,6.763622e-01,4.079000e+03
16,3.300000e-03,3.296665e-03,4.061000e-06,2.867943e-06,3.649034e+00,3.492049e+00,2.065327e-01,3.774212e+00,6.960210e+00,2.576753e-02,6.850581e-01,3.610000e+03
17,3.500000e-03,3.508819e-03,4.541600e-06,3.411570e-06,3.793182e+00,3.612730e+00,2.148241e-01,3.601333e+00,5.092691e+00,2.591850e-02,6.771283e-01,3.979000e+03
