# Table of coefficients for aggregates of plate monomer crystals with normalized rime mass M = 0.0205 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=0.508,bm=2.47,av=51.73931722437571,bv=0.634772267703261,aa=0.0689,ba=1.8,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.809277e-04,5.300000e-08,2.472232e-09,3.387402e-01,4.159664e-01,9.597990e-02,3.696069e+00,6.093178e+00,3.770747e-02,7.092756e-01,1.000000e+02
2,5.000000e-04,5.380416e-04,9.520000e-08,4.922456e-09,4.038852e-01,4.920460e-01,1.291457e-01,3.252287e+00,4.717832e+00,4.361980e-02,6.369473e-01,8.460000e+02
3,7.000000e-04,7.218074e-04,1.660000e-07,1.015302e-08,5.213585e-01,6.244117e-01,1.595477e-01,3.102226e+00,4.350893e+00,4.775132e-02,6.478842e-01,2.387000e+03
4,9.000000e-04,9.055884e-04,2.468000e-07,1.684346e-08,6.055949e-01,7.245893e-01,1.733668e-01,2.883224e+00,2.629336e+00,6.187728e-02,6.234942e-01,5.605000e+03
5,1.100000e-03,1.102656e-03,3.432000e-07,2.576403e-08,6.833229e-01,8.142771e-01,1.844221e-01,2.883652e+00,2.812002e+00,5.259849e-02,5.970338e-01,8.786000e+03
6,1.300000e-03,1.279918e-03,4.148000e-07,3.500739e-08,7.441072e-01,9.055417e-01,2.148241e-01,2.801315e+00,1.987127e+00,7.639846e-02,5.608033e-01,7.116000e+03
7,1.500000e-03,1.476348e-03,5.244000e-07,4.569228e-08,7.896920e-01,9.719565e-01,2.341709e-01,2.642214e+00,1.688212e+00,7.826273e-02,5.410327e-01,5.310000e+03
8,1.700000e-03,1.650621e-03,5.968000e-07,5.634048e-08,8.373688e-01,1.051881e+00,2.756281e-01,2.803626e+00,1.947534e+00,3.956354e-02,4.698891e-01,1.521000e+03
9,1.900000e-03,1.940319e-03,7.914000e-07,7.640444e-08,8.854452e-01,1.111072e+00,2.010050e-01,2.563680e+00,1.033497e+00,3.718429e-02,5.136991e-01,1.640000e+02
10,2.100000e-03,2.003083e-03,8.080000e-07,8.737176e-08,9.267778e-01,1.162516e+00,1.982412e-01,2.557853e+00,9.193065e-01,2.572509e-02,4.832445e-01,2.870000e+02
11,2.300000e-03,2.311094e-03,1.514400e-06,1.892431e-07,1.161032e+00,1.281540e+00,2.452261e-01,2.600052e+00,3.458880e+00,3.783545e-02,6.522459e-01,6.000000e+01
12,2.500000e-03,2.514566e-03,1.663200e-06,2.255600e-07,1.205419e+00,1.358836e+00,1.899497e-01,2.429065e+00,1.361335e+00,7.723010e-02,6.622215e-01,8.900000e+01
13,2.700000e-03,2.676834e-03,1.798400e-06,2.614367e-07,1.258247e+00,1.415158e+00,1.899497e-01,2.407792e+00,1.008500e+00,7.899048e-02,6.194629e-01,1.000000e+02
14,2.900000e-03,2.860444e-03,2.145200e-06,3.036957e-07,1.294462e+00,1.445658e+00,1.650754e-01,2.263759e+00,7.459855e-01,8.110298e-02,6.074292e-01,8.900000e+01
15,3.100000e-03,3.110380e-03,2.668000e-06,4.147848e-07,1.376994e+00,1.522375e+00,1.899497e-01,2.498395e+00,1.362475e+00,6.582010e-02,6.245101e-01,7.100000e+01
16,3.300000e-03,3.300081e-03,2.861200e-06,4.630740e-07,1.426631e+00,1.566301e+00,1.982412e-01,2.534876e+00,1.524125e+00,4.544174e-02,6.198127e-01,1.160000e+02
17,3.500000e-03,3.496312e-03,3.311600e-06,5.655763e-07,1.476868e+00,1.595964e+00,1.567839e-01,2.394127e+00,1.013859e+00,8.966327e-02,6.281770e-01,7.800000e+01
18,3.700000e-03,3.733474e-03,3.637600e-06,6.290253e-07,1.511907e+00,1.657857e+00,1.927136e-01,2.537092e+00,1.972877e+00,7.029211e-02,6.550003e-01,7.200000e+01
