# Table of coefficients for aggregates of plate monomer crystals with normalized rime mass M = 0.2045 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=42.8,bm=2.9,av=215.29031259463295,bv=0.7191615379086075,aa=0.278,ba=1.95,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.595077e-04,5.520000e-08,5.120528e-09,5.626315e-01,6.182026e-01,1.180905e-01,3.384551e+00,2.195309e+00,6.558708e-02,7.995169e-01,5.510000e+02
2,5.000000e-04,5.239800e-04,1.124000e-07,1.349824e-08,7.955058e-01,8.594790e-01,1.761307e-01,3.355328e+00,3.630741e+00,4.424764e-02,7.556553e-01,4.286000e+03
3,7.000000e-04,7.165074e-04,2.064000e-07,3.326142e-08,1.093709e+00,1.161015e+00,2.175879e-01,3.210807e+00,2.408627e+00,5.906674e-02,7.056390e-01,7.736000e+03
4,9.000000e-04,9.120377e-04,3.244000e-07,6.509233e-08,1.356765e+00,1.412662e+00,1.927136e-01,3.047910e+00,1.574046e+00,9.305836e-02,7.166416e-01,1.179900e+04
5,1.100000e-03,1.098808e-03,4.616000e-07,1.121784e-07,1.609857e+00,1.660804e+00,2.286432e-01,3.081176e+00,1.464941e+00,7.768909e-02,6.775288e-01,1.759000e+04
6,1.300000e-03,1.294498e-03,6.260000e-07,1.799081e-07,1.844348e+00,1.893457e+00,2.314070e-01,3.182275e+00,1.728488e+00,7.368384e-02,6.594485e-01,1.547300e+04
7,1.500000e-03,1.479713e-03,7.948000e-07,2.575046e-07,2.029171e+00,2.081173e+00,2.507538e-01,3.175902e+00,1.546221e+00,5.954698e-02,6.423291e-01,8.654000e+03
8,1.700000e-03,1.661543e-03,9.600000e-07,3.322401e-07,2.133518e+00,2.219360e+00,2.535176e-01,3.286144e+00,1.834627e+00,6.034034e-02,6.156266e-01,1.817000e+03
9,1.900000e-03,1.898498e-03,1.293800e-06,5.383560e-07,2.448753e+00,2.480708e+00,2.203518e-01,3.608510e+00,4.044167e+00,3.429022e-02,6.548196e-01,7.260000e+02
10,2.100000e-03,2.101255e-03,1.654400e-06,7.554943e-07,2.688488e+00,2.656715e+00,2.396985e-01,3.513714e+00,3.611496e+00,3.509142e-02,6.938017e-01,5.060000e+02
11,2.300000e-03,2.298307e-03,2.026400e-06,9.868901e-07,2.851961e+00,2.798538e+00,2.120603e-01,3.691291e+00,5.474818e+00,2.475628e-02,7.035267e-01,4.190000e+02
12,2.500000e-03,2.511749e-03,2.488800e-06,1.275554e-06,2.992308e+00,2.898997e+00,2.286432e-01,3.839798e+00,1.260831e+01,1.591452e-02,7.076767e-01,4.590000e+02
13,2.700000e-03,2.716687e-03,2.798400e-06,1.568569e-06,3.150037e+00,3.059030e+00,2.037688e-01,3.494977e+00,4.634148e+00,3.240113e-02,6.989974e-01,7.690000e+02
14,2.900000e-03,2.905097e-03,3.183600e-06,1.977529e-06,3.363537e+00,3.253333e+00,2.037688e-01,3.422687e+00,3.616686e+00,2.750658e-02,7.048747e-01,9.020000e+02
15,3.100000e-03,3.107506e-03,3.671800e-06,2.377356e-06,3.466271e+00,3.340278e+00,1.899497e-01,3.485006e+00,3.638059e+00,2.902300e-02,6.947789e-01,9.340000e+02
16,3.300000e-03,3.289708e-03,4.104800e-06,2.923866e-06,3.665028e+00,3.488259e+00,2.010050e-01,3.419216e+00,3.492621e+00,3.049084e-02,6.989500e-01,6.430000e+02
17,3.500000e-03,3.527057e-03,4.779800e-06,3.343155e-06,3.713211e+00,3.525738e+00,2.010050e-01,3.587687e+00,6.400557e+00,2.126554e-02,7.061692e-01,8.480000e+02
18,3.700000e-03,3.691667e-03,5.282400e-06,4.065134e-06,3.933403e+00,3.673393e+00,1.954774e-01,3.593781e+00,4.551096e+00,1.792610e-02,6.751844e-01,9.090000e+02
