# Table of coefficients for aggregates of plate monomer crystals with normalized rime mass M = 0.0324 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=1.44,bm=2.59,av=71.66172859131996,bv=0.6644884124693089,aa=0.0935,ba=1.83,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.716368e-04,4.960000e-08,2.655632e-09,3.598515e-01,4.421851e-01,9.597990e-02,3.641526e+00,4.668923e+00,3.963796e-02,7.196511e-01,1.540000e+02
2,5.000000e-04,5.380846e-04,9.680000e-08,5.590032e-09,4.430515e-01,5.332883e-01,1.402010e-01,3.191210e+00,3.988709e+00,4.538502e-02,6.538040e-01,1.353000e+03
3,7.000000e-04,7.135973e-04,1.660000e-07,1.145883e-08,5.638227e-01,6.641079e-01,1.678392e-01,3.118431e+00,4.391156e+00,4.789228e-02,6.525333e-01,3.507000e+03
4,9.000000e-04,9.071611e-04,2.520000e-07,1.964581e-08,6.656342e-01,7.876199e-01,1.733668e-01,2.912547e+00,2.607393e+00,5.947546e-02,6.224335e-01,7.456000e+03
5,1.100000e-03,1.112933e-03,3.576000e-07,3.149345e-08,7.699166e-01,9.020086e-01,1.927136e-01,3.000700e+00,3.261514e+00,4.736002e-02,5.997769e-01,1.063900e+04
6,1.300000e-03,1.286815e-03,4.532000e-07,4.602606e-08,8.647178e-01,1.015629e+00,2.175879e-01,2.793082e+00,1.863097e+00,7.581879e-02,5.813052e-01,9.300000e+03
7,1.500000e-03,1.486185e-03,5.628000e-07,6.215059e-08,9.348318e-01,1.107534e+00,2.396985e-01,2.750816e+00,1.953005e+00,7.039468e-02,5.596750e-01,5.125000e+03
8,1.700000e-03,1.670928e-03,6.592000e-07,7.720406e-08,9.831723e-01,1.192133e+00,2.507538e-01,2.459703e+00,9.215481e-01,6.016761e-02,5.268911e-01,1.003000e+03
9,1.900000e-03,1.938603e-03,8.740000e-07,1.222251e-07,1.136421e+00,1.310115e+00,2.203518e-01,2.577723e+00,1.158648e+00,4.728371e-02,5.576417e-01,1.750000e+02
10,2.100000e-03,2.100045e-03,1.187600e-06,1.783235e-07,1.258303e+00,1.382410e+00,2.092965e-01,2.672409e+00,2.462216e+00,5.235261e-02,6.124212e-01,5.700000e+01
11,2.300000e-03,2.297250e-03,1.579200e-06,2.361238e-07,1.316829e+00,1.430490e+00,2.369347e-01,2.704708e+00,3.750894e+00,3.808182e-02,6.535970e-01,9.400000e+01
12,2.500000e-03,2.517108e-03,1.771800e-06,2.991364e-07,1.410431e+00,1.546809e+00,1.761307e-01,2.536409e+00,1.546509e+00,7.949352e-02,6.566092e-01,1.300000e+02
13,2.700000e-03,2.681520e-03,1.931200e-06,3.475907e-07,1.455826e+00,1.619077e+00,1.927136e-01,2.524081e+00,1.240018e+00,7.274951e-02,6.336327e-01,1.780000e+02
14,2.900000e-03,2.877001e-03,2.250800e-06,4.153643e-07,1.508774e+00,1.654709e+00,1.678392e-01,2.421229e+00,9.478865e-01,7.752167e-02,6.231317e-01,1.320000e+02
15,3.100000e-03,3.102343e-03,2.727400e-06,5.219197e-07,1.586890e+00,1.737885e+00,1.761307e-01,2.650236e+00,1.684530e+00,5.560215e-02,6.113443e-01,1.040000e+02
16,3.300000e-03,3.316932e-03,3.041200e-06,6.220268e-07,1.658841e+00,1.786589e+00,1.899497e-01,2.547372e+00,1.400860e+00,4.986499e-02,6.331002e-01,1.960000e+02
17,3.500000e-03,3.513706e-03,3.589800e-06,7.691979e-07,1.741423e+00,1.845001e+00,1.484925e-01,2.429491e+00,9.624632e-01,8.168305e-02,6.256778e-01,1.220000e+02
18,3.700000e-03,3.736401e-03,3.850400e-06,8.293935e-07,1.747975e+00,1.866247e+00,1.871859e-01,2.768606e+00,3.061399e+00,5.678107e-02,6.513884e-01,9.100000e+01
19,3.900000e-03,3.895382e-03,3.964000e-06,9.520587e-07,1.839510e+00,1.988036e+00,2.175879e-01,2.471902e+00,1.135205e+00,6.208020e-02,6.062679e-01,1.910000e+02
20,4.100000e-03,4.147240e-03,3.966000e-06,1.059432e-06,1.896622e+00,2.094135e+00,2.562814e-01,2.998642e+00,2.960948e+00,3.634287e-02,5.277532e-01,1.220000e+02
21,4.300000e-03,4.307035e-03,4.341200e-06,1.182937e-06,1.948303e+00,2.154956e+00,2.756281e-01,2.538008e+00,9.297921e-01,6.748382e-02,4.960891e-01,1.200000e+02
22,4.500000e-03,4.487225e-03,4.722000e-06,1.355634e-06,1.993690e+00,2.218685e+00,2.479899e-01,2.934870e+00,2.690658e+00,5.367945e-02,5.104009e-01,8.100000e+01
23,4.700000e-03,4.663966e-03,4.541600e-06,1.471220e-06,2.055296e+00,2.261962e+00,2.479899e-01,2.822159e+00,2.541954e+00,3.695316e-02,5.077961e-01,8.300000e+01
24,4.900000e-03,4.964011e-03,5.820800e-06,1.696142e-06,2.047217e+00,2.221688e+00,2.258794e-01,2.809480e+00,2.795998e+00,8.906747e-02,5.245942e-01,3.900000e+01
25,5.100000e-03,5.021234e-03,5.778400e-06,1.904756e-06,2.171942e+00,2.390982e+00,2.396985e-01,2.509742e+00,1.330366e+00,1.273900e-01,5.477545e-01,4.900000e+01
26,5.300000e-03,5.233955e-03,7.128400e-06,2.246254e-06,2.236408e+00,2.365286e+00,1.954774e-01,2.176089e+00,4.728104e-01,6.082895e-02,5.504210e-01,3.900000e+01
27,5.500000e-03,5.531539e-03,7.954800e-06,2.661017e-06,2.291621e+00,2.402254e+00,1.650754e-01,2.453582e+00,1.203027e+00,9.521306e-02,6.361740e-01,3.700000e+01
