# Table of coefficients for aggregates of column monomer crystals with normalized rime mass M = 0.3245 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:05 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=56.2,bm=2.87,av=225.50684755574062,bv=0.6850453601378911,aa=0.359,ba=1.98,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.675225e-04,6.460000e-08,8.887564e-09,8.002955e-01,8.430410e-01,-2.286432e-02,3.633403e+00,2.768392e+00,8.876357e-02,8.092032e-01,2.200000e+02
2,5.000000e-04,5.322143e-04,1.216000e-07,2.347520e-08,1.140769e+00,1.194139e+00,1.595477e-01,3.344619e+00,1.919144e+00,8.957936e-02,8.007407e-01,4.297000e+03
3,7.000000e-04,7.077430e-04,2.112000e-07,5.237170e-08,1.477391e+00,1.524719e+00,1.982412e-01,3.097165e+00,9.729834e-01,1.222825e-01,7.535076e-01,7.151000e+03
4,9.000000e-04,9.180824e-04,3.436000e-07,1.050075e-07,1.806537e+00,1.831472e+00,2.341709e-01,3.052579e+00,8.759193e-01,1.074692e-01,7.317705e-01,7.483000e+03
5,1.100000e-03,1.101363e-03,5.032000e-07,1.799961e-07,2.088916e+00,2.081908e+00,2.396985e-01,3.128298e+00,1.106207e+00,9.656922e-02,7.343084e-01,6.307000e+03
6,1.300000e-03,1.264440e-03,6.732000e-07,2.699721e-07,2.316017e+00,2.299595e+00,2.231156e-01,3.154219e+00,1.159339e+00,1.026831e-01,7.384876e-01,4.275000e+03
7,1.500000e-03,1.504780e-03,9.016000e-07,4.379189e-07,2.671504e+00,2.624053e+00,2.535176e-01,3.277187e+00,1.151714e+00,7.057758e-02,7.118479e-01,2.284000e+03
8,1.700000e-03,1.681753e-03,1.131200e-06,6.333389e-07,2.952036e+00,2.882276e+00,2.590452e-01,3.384725e+00,1.242935e+00,6.817978e-02,6.931524e-01,1.806000e+03
9,1.900000e-03,1.877426e-03,1.454800e-06,8.834671e-07,3.180370e+00,3.076923e+00,2.286432e-01,3.503373e+00,1.690189e+00,6.039956e-02,7.044342e-01,8.530000e+02
10,2.100000e-03,2.096411e-03,1.808800e-06,1.204058e-06,3.422443e+00,3.282569e+00,2.396985e-01,3.686448e+00,2.644355e+00,3.830563e-02,7.137234e-01,9.120000e+02
11,2.300000e-03,2.294155e-03,2.152200e-06,1.575942e-06,3.648992e+00,3.498419e+00,2.314070e-01,3.762035e+00,3.133537e+00,2.336980e-02,6.838683e-01,7.120000e+02
12,2.500000e-03,2.516238e-03,2.680800e-06,2.016226e-06,3.786416e+00,3.553263e+00,2.037688e-01,3.939549e+00,4.566928e+00,1.513625e-02,7.262514e-01,4.220000e+02
13,2.700000e-03,2.707318e-03,3.088400e-06,2.473670e-06,3.976054e+00,3.738710e+00,2.231156e-01,3.930953e+00,5.162287e+00,2.006141e-02,7.369507e-01,9.020000e+02
14,2.900000e-03,2.904739e-03,3.600200e-06,3.077676e-06,4.172344e+00,3.869293e+00,2.175879e-01,3.824550e+00,4.791820e+00,2.419961e-02,7.684697e-01,9.020000e+02
15,3.100000e-03,3.105438e-03,4.077600e-06,3.744379e-06,4.355743e+00,4.019667e+00,2.452261e-01,3.944294e+00,6.010797e+00,2.281187e-02,7.472996e-01,1.150000e+03
16,3.300000e-03,3.299398e-03,4.584000e-06,4.665197e-06,4.642384e+00,4.215460e+00,2.341709e-01,4.044349e+00,6.025813e+00,2.323342e-02,7.161030e-01,1.179000e+03
17,3.500000e-03,3.503980e-03,5.105600e-06,5.396655e-06,4.744428e+00,4.253636e+00,1.982412e-01,3.880388e+00,4.621712e+00,2.691207e-02,7.239576e-01,7.190000e+02
18,3.700000e-03,3.719023e-03,5.784200e-06,6.115891e-06,4.783664e+00,4.283344e+00,2.203518e-01,3.968468e+00,6.539716e+00,1.822487e-02,7.170607e-01,1.336000e+03
19,3.900000e-03,3.892057e-03,6.502600e-06,7.236784e-06,4.981084e+00,4.375023e+00,2.120603e-01,3.925633e+00,6.230059e+00,1.940444e-02,7.293988e-01,1.074000e+03
20,4.100000e-03,4.095159e-03,7.134000e-06,8.309106e-06,5.125249e+00,4.424804e+00,2.065327e-01,4.004222e+00,7.990810e+00,1.820124e-02,7.547604e-01,1.106000e+03
21,4.300000e-03,4.303712e-03,7.572400e-06,9.034805e-06,5.168015e+00,4.444034e+00,2.120603e-01,3.775198e+00,4.093631e+00,2.690168e-02,7.072517e-01,6.690000e+02
22,4.500000e-03,4.487531e-03,8.297200e-06,1.006726e-05,5.240975e+00,4.462391e+00,2.396985e-01,3.927343e+00,5.312429e+00,2.168905e-02,7.049362e-01,6.530000e+02
23,4.700000e-03,4.672120e-03,9.189400e-06,1.126902e-05,5.335384e+00,4.433072e+00,2.396985e-01,3.821031e+00,5.532898e+00,1.850695e-02,7.549170e-01,2.700000e+02
24,4.900000e-03,4.883805e-03,9.623200e-06,1.232147e-05,5.390854e+00,4.479089e+00,2.148241e-01,3.951423e+00,7.865003e+00,1.310595e-02,6.948176e-01,2.630000e+02
25,5.100000e-03,5.100269e-03,1.028000e-05,1.363195e-05,5.461737e+00,4.481396e+00,1.733668e-01,3.901513e+00,5.523238e+00,1.602387e-02,6.489024e-01,1.240000e+02
26,5.300000e-03,5.325521e-03,1.254720e-05,1.659153e-05,5.735562e+00,4.492223e+00,2.148241e-01,3.551481e+00,2.978323e+00,4.236905e-03,7.556475e-01,1.050000e+02
27,5.500000e-03,5.428401e-03,1.229400e-05,1.677354e-05,5.673092e+00,4.539005e+00,1.982412e-01,3.980743e+00,5.026580e+00,1.502959e-02,7.439138e-01,4.700000e+01
