# Table of coefficients for aggregates of needle monomer crystals with normalized rime mass M = 0.1290 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=19.1,bm=2.83,av=155.18020923338352,bv=0.6944223416733531,aa=0.25,ba=1.96,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.611779e-04,5.000000e-08,4.621680e-09,5.403975e-01,6.371022e-01,1.733668e-01,3.977620e+00,9.738187e+00,4.368241e-02,7.210148e-01,3.850000e+02
2,5.000000e-04,4.980982e-04,8.200000e-08,9.155328e-09,6.913167e-01,8.162825e-01,2.120603e-01,3.459862e+00,3.209307e+00,6.590626e-02,6.681387e-01,3.025000e+03
3,7.000000e-04,7.103574e-04,1.680000e-07,2.403274e-08,9.481503e-01,1.077205e+00,2.037688e-01,3.400461e+00,4.408175e+00,5.725811e-02,6.965939e-01,3.015000e+03
4,9.000000e-04,9.149582e-04,2.616000e-07,4.658360e-08,1.169519e+00,1.308209e+00,2.507538e-01,3.266600e+00,2.917589e+00,5.338166e-02,6.519026e-01,4.221000e+03
5,1.100000e-03,1.071580e-03,3.588000e-07,7.413762e-08,1.352117e+00,1.508851e+00,2.562814e-01,3.102579e+00,1.809256e+00,8.717984e-02,6.151267e-01,3.491000e+03
6,1.300000e-03,1.274814e-03,4.900000e-07,1.196282e-07,1.549435e+00,1.711452e+00,2.673367e-01,3.153846e+00,1.852796e+00,4.726481e-02,5.940185e-01,3.295000e+03
7,1.500000e-03,1.468464e-03,6.454000e-07,1.778430e-07,1.727323e+00,1.887867e+00,2.341709e-01,3.198111e+00,2.298499e+00,4.582748e-02,6.443040e-01,1.382000e+03
8,1.700000e-03,1.704880e-03,8.272000e-07,2.602446e-07,1.891238e+00,2.076057e+00,2.894472e-01,3.554195e+00,4.800688e+00,3.457123e-02,5.647967e-01,1.079000e+03
9,1.900000e-03,1.862702e-03,1.047600e-06,3.631760e-07,2.080292e+00,2.218772e+00,2.590452e-01,3.554417e+00,5.151730e+00,2.992657e-02,6.013886e-01,6.430000e+02
10,2.100000e-03,2.113316e-03,1.359600e-06,5.063747e-07,2.240104e+00,2.349805e+00,2.120603e-01,3.648612e+00,6.471014e+00,3.365687e-02,6.242728e-01,5.650000e+02
