# Table of coefficients for aggregates of plate monomer crystals with normalized rime mass M = 0.3245 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=81.5,bm=2.94,av=279.12733949727954,bv=0.7251193149193282,aa=0.368,ba=1.98,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.554638e-04,5.920000e-08,6.562052e-09,6.768960e-01,7.304552e-01,3.241206e-02,3.479845e+00,3.489425e+00,7.946033e-02,8.407334e-01,3.800000e+01
2,5.000000e-04,5.666842e-04,1.396000e-07,2.365860e-08,1.065042e+00,1.099849e+00,1.374372e-01,3.098515e+00,1.749955e+00,8.275865e-02,8.209043e-01,1.271000e+03
3,7.000000e-04,7.226481e-04,2.260000e-07,4.923190e-08,1.375109e+00,1.402620e+00,2.120603e-01,3.133388e+00,1.609734e+00,6.736105e-02,7.632486e-01,6.317000e+03
4,9.000000e-04,9.039912e-04,3.552000e-07,9.605758e-08,1.692517e+00,1.700764e+00,2.203518e-01,3.039317e+00,1.056536e+00,1.090945e-01,7.551527e-01,1.517500e+04
5,1.100000e-03,1.094359e-03,5.096000e-07,1.611572e-07,1.953553e+00,1.940849e+00,2.148241e-01,3.071667e+00,1.063388e+00,9.837041e-02,7.344715e-01,1.871700e+04
6,1.300000e-03,1.274469e-03,6.916000e-07,2.406942e-07,2.148405e+00,2.120221e+00,2.258794e-01,3.217191e+00,1.469024e+00,7.731667e-02,7.074510e-01,9.939000e+03
7,1.500000e-03,1.488231e-03,9.188000e-07,3.989830e-07,2.516407e+00,2.469053e+00,2.175879e-01,3.279356e+00,1.483121e+00,9.047507e-02,7.200412e-01,2.817000e+03
8,1.700000e-03,1.686375e-03,1.190400e-06,6.080884e-07,2.853058e+00,2.761959e+00,2.258794e-01,3.563571e+00,2.693220e+00,4.359247e-02,7.223184e-01,1.423000e+03
9,1.900000e-03,1.873826e-03,1.460000e-06,8.438564e-07,3.102033e+00,2.984930e+00,2.175879e-01,3.546020e+00,2.351934e+00,5.831899e-02,7.214233e-01,1.044000e+03
10,2.100000e-03,2.091682e-03,1.816000e-06,1.149720e-06,3.338218e+00,3.188638e+00,2.148241e-01,3.693472e+00,3.042937e+00,3.298355e-02,7.093904e-01,1.029000e+03
11,2.300000e-03,2.303078e-03,2.218400e-06,1.508326e-06,3.514609e+00,3.337752e+00,2.286432e-01,3.866166e+00,4.588142e+00,3.182005e-02,7.380257e-01,8.810000e+02
12,2.500000e-03,2.501593e-03,2.668400e-06,1.969782e-06,3.790998e+00,3.551813e+00,2.231156e-01,3.988121e+00,6.666562e+00,1.675671e-02,7.324135e-01,7.910000e+02
13,2.700000e-03,2.701202e-03,3.145200e-06,2.425854e-06,3.909498e+00,3.641317e+00,2.258794e-01,3.673609e+00,4.077321e+00,2.728180e-02,7.438099e-01,7.610000e+02
14,2.900000e-03,2.908491e-03,3.601800e-06,2.972837e-06,4.080986e+00,3.774582e+00,2.148241e-01,3.674863e+00,3.844108e+00,3.098282e-02,7.301522e-01,1.356000e+03
15,3.100000e-03,3.098031e-03,4.050000e-06,3.686465e-06,4.310648e+00,3.971196e+00,2.065327e-01,3.928548e+00,5.926155e+00,1.988545e-02,7.349022e-01,1.511000e+03
16,3.300000e-03,3.294877e-03,4.614000e-06,4.407080e-06,4.476928e+00,4.094216e+00,2.010050e-01,3.749082e+00,3.981540e+00,2.286351e-02,7.362696e-01,1.617000e+03
17,3.500000e-03,3.489351e-03,5.193600e-06,5.376708e-06,4.736975e+00,4.242790e+00,2.010050e-01,3.900364e+00,5.708349e+00,1.842230e-02,7.341052e-01,1.259000e+03
18,3.700000e-03,3.705553e-03,5.876000e-06,5.969963e-06,4.712266e+00,4.211195e+00,1.982412e-01,3.941291e+00,8.084679e+00,1.676407e-02,7.415765e-01,1.304000e+03
19,3.900000e-03,3.906842e-03,6.639400e-06,7.262603e-06,4.971990e+00,4.341920e+00,1.927136e-01,3.765559e+00,4.819297e+00,1.775393e-02,7.343339e-01,1.394000e+03
20,4.100000e-03,4.084455e-03,7.341600e-06,8.413123e-06,5.106487e+00,4.385965e+00,1.816583e-01,3.831839e+00,5.963487e+00,2.078311e-02,7.401119e-01,8.050000e+02
21,4.300000e-03,4.308303e-03,7.849200e-06,9.247644e-06,5.154610e+00,4.394866e+00,1.954774e-01,4.075090e+00,1.134807e+01,1.836165e-02,7.383632e-01,7.780000e+02
22,4.500000e-03,4.485225e-03,8.426800e-06,1.000128e-05,5.197356e+00,4.403682e+00,2.148241e-01,4.089993e+00,9.215938e+00,1.316438e-02,7.066944e-01,8.980000e+02
23,4.700000e-03,4.677071e-03,9.107200e-06,1.110816e-05,5.286848e+00,4.429025e+00,2.065327e-01,3.914699e+00,5.684046e+00,1.722294e-02,7.067035e-01,3.840000e+02
24,4.900000e-03,4.911282e-03,9.749200e-06,1.218989e-05,5.305506e+00,4.410781e+00,2.535176e-01,4.015380e+00,5.899506e+00,1.687312e-02,6.443779e-01,1.730000e+02
