# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.0129 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=0.224,bm=2.35,av=31.399772686927417,bv=0.5638385147133712,aa=0.0699,ba=1.81,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.731281e-04,4.360000e-08,2.325512e-09,3.306839e-01,4.190527e-01,1.263819e-01,3.740197e+00,8.097786e+00,3.301885e-02,6.985862e-01,1.800000e+02
2,5.000000e-04,5.366562e-04,8.040000e-08,4.856432e-09,4.261611e-01,5.491342e-01,1.761307e-01,3.490415e+00,6.570991e+00,4.148656e-02,6.387243e-01,2.344000e+03
3,7.000000e-04,7.235489e-04,1.376000e-07,9.536800e-09,5.359457e-01,6.790543e-01,2.010050e-01,3.238756e+00,4.769869e+00,4.425631e-02,6.182113e-01,7.132000e+03
4,9.000000e-04,9.055884e-04,2.044000e-07,1.589711e-08,6.155842e-01,7.863362e-01,2.065327e-01,3.138083e+00,4.179894e+00,4.545309e-02,5.941010e-01,1.486900e+04
5,1.100000e-03,1.102236e-03,2.868000e-07,2.332848e-08,6.720853e-01,8.472751e-01,2.120603e-01,3.153167e+00,5.143874e+00,3.584594e-02,5.783085e-01,1.924700e+04
6,1.300000e-03,1.287247e-03,3.656000e-07,3.268922e-08,7.322654e-01,9.266254e-01,2.314070e-01,2.988337e+00,3.273712e+00,4.683807e-02,5.472715e-01,1.532800e+04
7,1.500000e-03,1.474763e-03,4.468000e-07,4.284224e-08,7.843648e-01,9.917990e-01,2.369347e-01,2.884282e+00,2.556477e+00,5.553340e-02,5.090769e-01,9.989000e+03
8,1.700000e-03,1.685959e-03,5.296000e-07,5.383890e-08,8.167754e-01,1.050337e+00,2.562814e-01,3.136838e+00,4.407089e+00,3.475908e-02,4.874624e-01,4.991000e+03
9,1.900000e-03,1.892369e-03,6.336000e-07,6.807808e-08,8.665074e-01,1.135639e+00,2.645729e-01,2.991333e+00,2.818052e+00,4.168724e-02,4.785069e-01,1.319000e+03
10,2.100000e-03,2.110753e-03,9.448000e-07,9.726802e-08,9.746750e-01,1.159046e+00,1.982412e-01,2.711564e+00,3.415856e+00,4.606090e-02,5.810780e-01,2.670000e+02
