# Table of coefficients for aggregates of needle monomer crystals with normalized rime mass M = 0.0205 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=0.336,bm=2.39,av=41.81113571312722,bv=0.5838194134429332,aa=0.0681,ba=1.83,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.721903e-04,4.080000e-08,2.773008e-09,3.911812e-01,5.138207e-01,1.623116e-01,3.842291e+00,8.281527e+00,5.984956e-02,6.603251e-01,8.500000e+01
2,5.000000e-04,5.364284e-04,7.440000e-08,5.736752e-09,4.955533e-01,6.444630e-01,2.175879e-01,3.855362e+00,1.041553e+01,3.780405e-02,6.047328e-01,9.450000e+02
3,7.000000e-04,7.228673e-04,1.268000e-07,1.108103e-08,6.141668e-01,7.938306e-01,2.369347e-01,3.827923e+00,1.536926e+01,2.460832e-02,5.979996e-01,2.558000e+03
4,9.000000e-04,9.162225e-04,1.928000e-07,1.904426e-08,7.164541e-01,9.113099e-01,2.258794e-01,3.688164e+00,1.338393e+01,2.512120e-02,5.872538e-01,6.148000e+03
5,1.100000e-03,1.099420e-03,2.584000e-07,2.773008e-08,7.837614e-01,1.008873e+00,2.396985e-01,3.705956e+00,1.578163e+01,2.126821e-02,5.539680e-01,6.668000e+03
6,1.300000e-03,1.275459e-03,3.116000e-07,3.633521e-08,8.341559e-01,1.093047e+00,2.618090e-01,3.362761e+00,7.928068e+00,2.843712e-02,5.184797e-01,4.392000e+03
7,1.500000e-03,1.484928e-03,3.780000e-07,4.806547e-08,8.954237e-01,1.199831e+00,2.977387e-01,3.729024e+00,1.672442e+01,1.574768e-02,4.682729e-01,2.300000e+03
8,1.700000e-03,1.644531e-03,4.476000e-07,5.950963e-08,9.414103e-01,1.271699e+00,2.645729e-01,3.612901e+00,1.537983e+01,1.240313e-02,4.904537e-01,5.120000e+02
9,1.900000e-03,1.879385e-03,6.406000e-07,9.460139e-08,1.062419e+00,1.361458e+00,1.402010e-01,2.964022e+00,4.070488e+00,7.202448e-02,5.373407e-01,1.400000e+02
10,2.100000e-03,2.116926e-03,8.612000e-07,1.419736e-07,1.183877e+00,1.464415e+00,1.623116e-01,2.827932e+00,4.008555e+00,5.210376e-02,5.704588e-01,1.330000e+02
11,2.300000e-03,2.297517e-03,1.096600e-06,1.785949e-07,1.238990e+00,1.489781e+00,2.314070e-01,2.896635e+00,4.945578e+00,4.144586e-02,5.961438e-01,8.800000e+01
12,2.500000e-03,2.543700e-03,1.325600e-06,2.211584e-07,1.276134e+00,1.544854e+00,2.120603e-01,2.663952e+00,2.855373e+00,6.270934e-02,5.974820e-01,9.500000e+01
13,2.700000e-03,2.694788e-03,1.534000e-06,2.687470e-07,1.352225e+00,1.607234e+00,2.148241e-01,2.725882e+00,2.901885e+00,6.361848e-02,5.797244e-01,1.710000e+02
14,2.900000e-03,2.892400e-03,1.740000e-06,3.278642e-07,1.410099e+00,1.667678e+00,1.816583e-01,2.453799e+00,1.394112e+00,9.177114e-02,5.849315e-01,1.000000e+02
15,3.100000e-03,3.085379e-03,2.144400e-06,4.007730e-07,1.469499e+00,1.697105e+00,1.816583e-01,2.537809e+00,1.784073e+00,8.168165e-02,5.669450e-01,1.030000e+02
16,3.300000e-03,3.299442e-03,2.394400e-06,4.843080e-07,1.530861e+00,1.757585e+00,2.065327e-01,2.780110e+00,3.263427e+00,3.272110e-02,5.963160e-01,1.070000e+02
