# Table of coefficients for aggregates of needle monomer crystals with normalized rime mass M = 0.2045 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=39.4,bm=2.88,av=207.8677946789592,bv=0.7090662091443749,aa=0.316,ba=1.98,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.638846e-04,5.280000e-08,5.619376e-09,6.151000e-01,6.938411e-01,1.374372e-01,3.773223e+00,5.521701e+00,6.667787e-02,7.594290e-01,4.950000e+02
2,5.000000e-04,5.152601e-04,9.680000e-08,1.331484e-08,8.393651e-01,9.410249e-01,2.010050e-01,3.343379e+00,2.250824e+00,8.633393e-02,7.190025e-01,2.849000e+03
3,7.000000e-04,7.158047e-04,1.892000e-07,3.417109e-08,1.148672e+00,1.249825e+00,2.175879e-01,3.175055e+00,1.892396e+00,7.463150e-02,7.143792e-01,5.069000e+03
4,9.000000e-04,9.001710e-04,2.980000e-07,6.672459e-08,1.415457e+00,1.506433e+00,2.479899e-01,3.205372e+00,2.040265e+00,6.674923e-02,6.919170e-01,8.844000e+03
5,1.100000e-03,1.077079e-03,4.176000e-07,1.089323e-07,1.640267e+00,1.733582e+00,2.590452e-01,3.054987e+00,1.117387e+00,8.871714e-02,6.604979e-01,9.885000e+03
6,1.300000e-03,1.281869e-03,5.684000e-07,1.738265e-07,1.868188e+00,1.966054e+00,2.590452e-01,3.016408e+00,8.671568e-01,9.448254e-02,6.304084e-01,7.589000e+03
7,1.500000e-03,1.476064e-03,7.368000e-07,2.543905e-07,2.045398e+00,2.152090e+00,2.452261e-01,3.339231e+00,2.358962e+00,4.365302e-02,6.597445e-01,2.195000e+03
8,1.700000e-03,1.702886e-03,9.972000e-07,4.021962e-07,2.344089e+00,2.418486e+00,2.618090e-01,3.504858e+00,2.730183e+00,4.786765e-02,6.271133e-01,1.143000e+03
9,1.900000e-03,1.887221e-03,1.236000e-06,5.564209e-07,2.550443e+00,2.602304e+00,2.673367e-01,3.656648e+00,4.111253e+00,3.378493e-02,6.291974e-01,1.242000e+03
10,2.100000e-03,2.110320e-03,1.565200e-06,7.529450e-07,2.716150e+00,2.744683e+00,2.314070e-01,3.631866e+00,4.000987e+00,4.092035e-02,6.628809e-01,7.830000e+02
11,2.300000e-03,2.303659e-03,1.858400e-06,9.785344e-07,2.895804e+00,2.902868e+00,2.203518e-01,3.834232e+00,6.102514e+00,3.243297e-02,6.580640e-01,8.770000e+02
12,2.500000e-03,2.483705e-03,2.255000e-06,1.261572e-06,3.067364e+00,3.026178e+00,2.065327e-01,3.675478e+00,5.049723e+00,2.741647e-02,6.935421e-01,7.820000e+02
13,2.700000e-03,2.709402e-03,2.612800e-06,1.550742e-06,3.188919e+00,3.154828e+00,2.231156e-01,3.870162e+00,9.025009e+00,2.863673e-02,6.800948e-01,7.610000e+02
14,2.900000e-03,2.894565e-03,3.031600e-06,1.942536e-06,3.379411e+00,3.294604e+00,2.424623e-01,3.777782e+00,5.893717e+00,3.894483e-02,6.689659e-01,1.035000e+03
15,3.100000e-03,3.107754e-03,3.414400e-06,2.358117e-06,3.521749e+00,3.448126e+00,2.286432e-01,3.963642e+00,8.939616e+00,2.642935e-02,6.722516e-01,1.044000e+03
16,3.300000e-03,3.291515e-03,3.995600e-06,2.895233e-06,3.705994e+00,3.560579e+00,2.148241e-01,3.777923e+00,5.691714e+00,2.650587e-02,6.754700e-01,8.550000e+02
17,3.500000e-03,3.507523e-03,4.470800e-06,3.383073e-06,3.783811e+00,3.615641e+00,2.286432e-01,3.594365e+00,3.964516e+00,2.423917e-02,6.574461e-01,9.060000e+02
18,3.700000e-03,3.694259e-03,4.989600e-06,4.101631e-06,3.980681e+00,3.757680e+00,2.010050e-01,3.445948e+00,3.263324e+00,3.164634e-02,6.820103e-01,6.530000e+02
19,3.900000e-03,3.906304e-03,5.579200e-06,4.672174e-06,4.083766e+00,3.817539e+00,2.231156e-01,3.662166e+00,4.761240e+00,2.194778e-02,6.474955e-01,6.950000e+02
20,4.100000e-03,4.078372e-03,6.160200e-06,5.474791e-06,4.237478e+00,3.919185e+00,2.396985e-01,3.652468e+00,4.698590e+00,1.871707e-02,6.570538e-01,7.460000e+02
21,4.300000e-03,4.301848e-03,6.634400e-06,6.171351e-06,4.318841e+00,3.948605e+00,2.479899e-01,3.853792e+00,7.243927e+00,1.515723e-02,6.523072e-01,5.570000e+02
