# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.3245 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=81.0,bm=2.94,av=259.4776423283053,bv=0.7137813032769671,aa=0.338,ba=1.96,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.791886e-04,7.000000e-08,7.380016e-09,6.765386e-01,7.127865e-01,1.540201e-01,3.237321e+00,8.357659e-01,1.996265e-02,8.123485e-01,4.700000e+01
2,5.000000e-04,5.293235e-04,1.260000e-07,1.934503e-08,9.857142e-01,1.030603e+00,1.816583e-01,2.895768e+00,8.356820e-01,6.839051e-02,8.059190e-01,2.908000e+03
3,7.000000e-04,7.099017e-04,2.236000e-07,4.684036e-08,1.346202e+00,1.371966e+00,2.314070e-01,2.870642e+00,6.524086e-01,9.270883e-02,7.631422e-01,1.033800e+04
4,9.000000e-04,9.125193e-04,3.588000e-07,9.545236e-08,1.685860e+00,1.687054e+00,2.231156e-01,2.758526e+00,4.717657e-01,1.306210e-01,7.479822e-01,1.555000e+04
5,1.100000e-03,1.081433e-03,5.052000e-07,1.573975e-07,1.938931e+00,1.917367e+00,2.231156e-01,2.823329e+00,5.251799e-01,1.135184e-01,7.390936e-01,1.302200e+04
6,1.300000e-03,1.267469e-03,6.964000e-07,2.403420e-07,2.136013e+00,2.099255e+00,2.258794e-01,3.048695e+00,9.821029e-01,7.820295e-02,7.447027e-01,8.415000e+03
7,1.500000e-03,1.479746e-03,9.328000e-07,3.935361e-07,2.491067e+00,2.440206e+00,2.148241e-01,3.203996e+00,1.139277e+00,6.846059e-02,7.130059e-01,2.782000e+03
8,1.700000e-03,1.686548e-03,1.191400e-06,6.102158e-07,2.857252e+00,2.763652e+00,2.341709e-01,3.283417e+00,1.134975e+00,5.752824e-02,6.969413e-01,1.710000e+03
9,1.900000e-03,1.891003e-03,1.472800e-06,8.506532e-07,3.101189e+00,2.987605e+00,2.396985e-01,3.548932e+00,1.772124e+00,4.501699e-02,6.841963e-01,1.604000e+03
10,2.100000e-03,2.092578e-03,1.824800e-06,1.169641e-06,3.368481e+00,3.204838e+00,2.175879e-01,3.705463e+00,2.658762e+00,3.784947e-02,6.967533e-01,1.126000e+03
11,2.300000e-03,2.309029e-03,2.242000e-06,1.550053e-06,3.598012e+00,3.393863e+00,2.258794e-01,3.598692e+00,2.015100e+00,4.093624e-02,7.090768e-01,5.870000e+02
12,2.500000e-03,2.506237e-03,2.667000e-06,1.923580e-06,3.714886e+00,3.514417e+00,2.010050e-01,3.752871e+00,3.061333e+00,2.879726e-02,6.841822e-01,7.300000e+02
13,2.700000e-03,2.682550e-03,3.147600e-06,2.419816e-06,3.903901e+00,3.637584e+00,1.954774e-01,3.813150e+00,5.786122e+00,2.365915e-02,7.592908e-01,7.550000e+02
14,2.900000e-03,2.922753e-03,3.651600e-06,2.945954e-06,4.026111e+00,3.720736e+00,1.982412e-01,3.999701e+00,7.678159e+00,1.906615e-02,7.418091e-01,9.110000e+02
15,3.100000e-03,3.095520e-03,3.985200e-06,3.634408e-06,4.305428e+00,3.977978e+00,2.037688e-01,4.123735e+00,7.819869e+00,1.995398e-02,7.108190e-01,1.225000e+03
16,3.300000e-03,3.294871e-03,4.518800e-06,4.385204e-06,4.471938e+00,4.113421e+00,2.175879e-01,4.007762e+00,6.757419e+00,2.503377e-02,7.138351e-01,1.370000e+03
17,3.500000e-03,3.495455e-03,5.129200e-06,5.331871e-06,4.687510e+00,4.217488e+00,2.065327e-01,3.894130e+00,5.460012e+00,3.122964e-02,7.270823e-01,1.249000e+03
18,3.700000e-03,3.703885e-03,5.739800e-06,6.057581e-06,4.789535e+00,4.296617e+00,2.148241e-01,3.837067e+00,5.088706e+00,2.906845e-02,7.166612e-01,1.080000e+03
19,3.900000e-03,3.907652e-03,6.477200e-06,6.905920e-06,4.885874e+00,4.301543e+00,2.092965e-01,3.718111e+00,4.046150e+00,2.081229e-02,7.334865e-01,8.310000e+02
20,4.100000e-03,4.102233e-03,7.078400e-06,7.924714e-06,4.993404e+00,4.357024e+00,1.927136e-01,3.869676e+00,5.712561e+00,2.380133e-02,7.247750e-01,1.203000e+03
21,4.300000e-03,4.295585e-03,7.750400e-06,8.960763e-06,5.111455e+00,4.400824e+00,1.871859e-01,4.032139e+00,9.935066e+00,1.882910e-02,7.250348e-01,1.069000e+03
22,4.500000e-03,4.476318e-03,8.525800e-06,1.019058e-05,5.220219e+00,4.423378e+00,1.788945e-01,3.648516e+00,4.159292e+00,3.099427e-02,7.398398e-01,6.340000e+02
23,4.700000e-03,4.725316e-03,9.075200e-06,1.108838e-05,5.249185e+00,4.424759e+00,2.037688e-01,3.819807e+00,5.759566e+00,2.028380e-02,7.060557e-01,4.660000e+02
24,4.900000e-03,4.899670e-03,9.969600e-06,1.225985e-05,5.327863e+00,4.415731e+00,1.871859e-01,3.827821e+00,5.181608e+00,2.417193e-02,7.039643e-01,4.840000e+02
25,5.100000e-03,5.065129e-03,1.076080e-05,1.368357e-05,5.436420e+00,4.440177e+00,1.871859e-01,3.862046e+00,4.918149e+00,2.267129e-02,7.049790e-01,2.870000e+02
26,5.300000e-03,5.306297e-03,1.142600e-05,1.499109e-05,5.491665e+00,4.456860e+00,1.540201e-01,3.981213e+00,8.894174e+00,2.744302e-02,6.916655e-01,1.200000e+02
27,5.500000e-03,5.559283e-03,1.380160e-05,1.698959e-05,5.531565e+00,4.350741e+00,1.706030e-01,3.362409e+00,1.872564e+00,1.473836e-02,6.926255e-01,4.100000e+01
28,5.700000e-03,5.653493e-03,1.466360e-05,1.982297e-05,5.789305e+00,4.435439e+00,1.623116e-01,3.394977e+00,2.151932e+00,2.163604e-02,7.487348e-01,5.600000e+01
29,5.900000e-03,5.894131e-03,1.668820e-05,2.249084e-05,5.900478e+00,4.445948e+00,1.982412e-01,2.780901e+00,2.564736e-01,1.360147e-03,7.199821e-01,4.000000e+01
