# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.0816 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=11.6,bm=2.81,av=116.32429700701148,bv=0.6859267248188473,aa=0.192,ba=1.92,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.885174e-04,5.200000e-08,3.051776e-09,3.911421e-01,4.683448e-01,1.512563e-01,3.216431e+00,1.719334e+00,4.671819e-02,7.523327e-01,9.100000e+01
2,5.000000e-04,5.488927e-04,1.080000e-07,8.656480e-09,5.780498e-01,6.676383e-01,1.788945e-01,3.249620e+00,3.238373e+00,3.363626e-02,7.215565e-01,1.696000e+03
3,7.000000e-04,7.306331e-04,1.816000e-07,1.804656e-08,7.540528e-01,8.547647e-01,2.092965e-01,2.985839e+00,1.843180e+00,5.536074e-02,6.992042e-01,5.780000e+03
4,9.000000e-04,8.868730e-04,2.660000e-07,3.072684e-08,8.923862e-01,9.996376e-01,2.175879e-01,2.918992e+00,1.606444e+00,5.383869e-02,6.692954e-01,8.016000e+03
5,1.100000e-03,1.098064e-03,3.920000e-07,5.432308e-08,1.066676e+00,1.188206e+00,2.231156e-01,3.042652e+00,2.293446e+00,4.464449e-02,6.592723e-01,6.139000e+03
6,1.300000e-03,1.292829e-03,5.132000e-07,8.335163e-08,1.218737e+00,1.354305e+00,2.314070e-01,2.868410e+00,1.362991e+00,6.824272e-02,6.260274e-01,4.267000e+03
7,1.500000e-03,1.492467e-03,6.380000e-07,1.226212e-07,1.368217e+00,1.520814e+00,2.535176e-01,3.084945e+00,2.287426e+00,4.959268e-02,5.897891e-01,1.687000e+03
8,1.700000e-03,1.667159e-03,8.108000e-07,1.736688e-07,1.505111e+00,1.656980e+00,2.010050e-01,3.006811e+00,1.467662e+00,5.957431e-02,5.684874e-01,1.336000e+03
9,1.900000e-03,1.902356e-03,1.137600e-06,2.519476e-07,1.619914e+00,1.736894e+00,2.092965e-01,2.884036e+00,1.354866e+00,5.452722e-02,6.112496e-01,1.650000e+02
10,2.100000e-03,2.080828e-03,1.266800e-06,3.233892e-07,1.751961e+00,1.887405e+00,2.203518e-01,3.078422e+00,2.166017e+00,5.410216e-02,5.907342e-01,1.560000e+02
11,2.300000e-03,2.270885e-03,1.704200e-06,4.340161e-07,1.869819e+00,1.944538e+00,1.512563e-01,2.972315e+00,2.281385e+00,5.125828e-02,6.648161e-01,1.740000e+02
12,2.500000e-03,2.509507e-03,2.101600e-06,5.599055e-07,1.956241e+00,2.026015e+00,1.788945e-01,3.309933e+00,6.291105e+00,3.057367e-02,6.953613e-01,1.810000e+02
13,2.700000e-03,2.717664e-03,2.229200e-06,6.941580e-07,2.094153e+00,2.202518e+00,2.065327e-01,3.376078e+00,5.493097e+00,2.958910e-02,6.270427e-01,3.840000e+02
14,2.900000e-03,2.915191e-03,2.465000e-06,8.526449e-07,2.222988e+00,2.348936e+00,2.175879e-01,3.405212e+00,6.924605e+00,3.296231e-02,6.113890e-01,2.720000e+02
15,3.100000e-03,3.086393e-03,2.988400e-06,1.032674e-06,2.298490e+00,2.372862e+00,2.092965e-01,3.191629e+00,4.389594e+00,4.527814e-02,6.512699e-01,3.600000e+02
16,3.300000e-03,3.323024e-03,3.265200e-06,1.236798e-06,2.399108e+00,2.492132e+00,2.092965e-01,3.243165e+00,4.169154e+00,2.718977e-02,6.046128e-01,2.710000e+02
17,3.500000e-03,3.532745e-03,3.923600e-06,1.463994e-06,2.468467e+00,2.518552e+00,2.065327e-01,3.270664e+00,4.223957e+00,3.296354e-02,6.525772e-01,2.330000e+02
18,3.700000e-03,3.719343e-03,4.213200e-06,1.715428e-06,2.575741e+00,2.634601e+00,1.899497e-01,3.117644e+00,4.409831e+00,3.861150e-02,6.317367e-01,4.510000e+02
19,3.900000e-03,3.891356e-03,4.646400e-06,1.993873e-06,2.653933e+00,2.712700e+00,1.899497e-01,3.423666e+00,6.250597e+00,3.505010e-02,6.278352e-01,3.530000e+02
20,4.100000e-03,4.068765e-03,4.918000e-06,2.237619e-06,2.728711e+00,2.786728e+00,1.954774e-01,3.251606e+00,3.443303e+00,2.943647e-02,5.974791e-01,3.340000e+02
21,4.300000e-03,4.294686e-03,5.593600e-06,2.639126e-06,2.853208e+00,2.891209e+00,2.065327e-01,2.969724e+00,1.690735e+00,4.985089e-02,5.889741e-01,4.230000e+02
22,4.500000e-03,4.481633e-03,6.095200e-06,2.997644e-06,2.909135e+00,2.923695e+00,1.899497e-01,3.109367e+00,2.728467e+00,5.565377e-02,6.236667e-01,3.170000e+02
23,4.700000e-03,4.640326e-03,6.718000e-06,3.442759e-06,3.027228e+00,2.986036e+00,2.092965e-01,3.027802e+00,2.419148e+00,3.774382e-02,6.238132e-01,2.380000e+02
24,4.900000e-03,4.909954e-03,7.189200e-06,3.763926e-06,3.068331e+00,3.048509e+00,1.595477e-01,3.323098e+00,4.142880e+00,6.488697e-02,6.092953e-01,1.970000e+02
25,5.100000e-03,5.132774e-03,7.671200e-06,4.391696e-06,3.185062e+00,3.099124e+00,1.484925e-01,2.749431e+00,1.574204e+00,6.998673e-02,6.148294e-01,2.500000e+02
26,5.300000e-03,5.288715e-03,8.147600e-06,4.866138e-06,3.232119e+00,3.128198e+00,1.374372e-01,3.081405e+00,4.056768e+00,8.601559e-02,6.538727e-01,2.090000e+02
27,5.500000e-03,5.480898e-03,8.326000e-06,5.320808e-06,3.379747e+00,3.283384e+00,2.231156e-01,3.882849e+00,1.621214e+01,1.451167e-02,5.673675e-01,1.820000e+02
28,5.700000e-03,5.681846e-03,8.277400e-06,5.761027e-06,3.454071e+00,3.370326e+00,2.894472e-01,3.012522e+00,1.338507e+00,4.705048e-02,5.358034e-01,1.720000e+02
29,5.900000e-03,5.839515e-03,1.081400e-05,6.801154e-06,3.508954e+00,3.179954e+00,1.871859e-01,2.503238e+00,9.759784e-01,8.033936e-02,6.580578e-01,8.300000e+01
30,6.100000e-03,6.080335e-03,1.266440e-05,7.731201e-06,3.505973e+00,3.142628e+00,2.412060e-02,2.676091e+00,1.529963e+00,8.172348e-02,7.080828e-01,6.800000e+01
31,6.300000e-03,6.313134e-03,1.278980e-05,7.871741e-06,3.526727e+00,3.250275e+00,2.175879e-01,2.975407e+00,3.050947e+00,3.366015e-02,6.500830e-01,9.000000e+01
32,6.500000e-03,6.484536e-03,1.293040e-05,8.821371e-06,3.686440e+00,3.304800e+00,2.728643e-01,2.352565e+00,8.770313e-01,6.379342e-02,6.602367e-01,9.500000e+01
33,6.700000e-03,6.666130e-03,1.392280e-05,9.891459e-06,3.727807e+00,3.301554e+00,2.203518e-01,2.615644e+00,9.576665e-01,4.907500e-02,6.380393e-01,1.090000e+02
34,6.900000e-03,6.857850e-03,1.565240e-05,1.140946e-05,3.821571e+00,3.289827e+00,1.457286e-01,3.707556e+00,9.306690e+00,1.455513e-02,6.249064e-01,3.900000e+01
35,7.100000e-03,7.098819e-03,1.501500e-05,1.154605e-05,3.887980e+00,3.389866e+00,1.374372e-01,3.066810e+00,2.294494e+00,3.605362e-02,5.925684e-01,1.000000e+02
36,7.300000e-03,7.285770e-03,1.847200e-05,1.259304e-05,3.825676e+00,3.277306e+00,1.319095e-01,1.995008e+00,1.832239e-01,1.682706e-01,6.698806e-01,8.600000e+01
37,7.500000e-03,7.548207e-03,1.598800e-05,1.333906e-05,4.050497e+00,3.497394e+00,1.871859e-01,2.672444e+00,7.964137e-01,5.278531e-02,5.276306e-01,1.050000e+02
38,7.700000e-03,7.712231e-03,1.950060e-05,1.431785e-05,3.923957e+00,3.284077e+00,1.042714e-01,2.601516e+00,1.233472e+00,1.123449e-01,6.620321e-01,1.140000e+02
39,7.900000e-03,7.841247e-03,2.054040e-05,1.729646e-05,4.256577e+00,3.488650e+00,1.429648e-01,2.689010e+00,2.092769e+00,1.047465e-02,7.570749e-01,6.900000e+01
40,8.100000e-03,8.148715e-03,1.944400e-05,1.662994e-05,4.107927e+00,3.479851e+00,1.125628e-01,2.679476e+00,1.373969e+00,1.734642e-01,6.062467e-01,1.810000e+02
41,8.300000e-03,8.280620e-03,2.329500e-05,2.001991e-05,4.324174e+00,3.481308e+00,1.623116e-01,2.622223e+00,1.096825e+00,6.578712e-02,6.792526e-01,1.240000e+02
43,8.700000e-03,8.713382e-03,2.546480e-05,2.035226e-05,4.175040e+00,3.408287e+00,1.346734e-01,1.934744e+00,2.560535e-01,2.077285e-01,6.823159e-01,1.050000e+02
44,8.900000e-03,8.887717e-03,2.607820e-05,2.215612e-05,4.277298e+00,3.438695e+00,1.816583e-01,2.067708e+00,3.044803e-01,1.386420e-01,6.641362e-01,1.220000e+02
45,9.100000e-03,9.055833e-03,2.661800e-05,2.456820e-05,4.440487e+00,3.551545e+00,1.650754e-01,1.665596e+00,8.150782e-02,1.570426e-01,6.570463e-01,1.020000e+02
46,9.300000e-03,9.293576e-03,2.505120e-05,2.580828e-05,4.479371e+00,3.678718e+00,1.291457e-01,2.595163e+00,5.609115e-01,3.214362e-02,5.592989e-01,9.100000e+01
47,9.500000e-03,9.529935e-03,2.677360e-05,2.756230e-05,4.603877e+00,3.726961e+00,1.263819e-01,2.848151e+00,1.805907e+00,7.194468e-02,6.376225e-01,1.370000e+02
48,9.700000e-03,9.758515e-03,2.975520e-05,2.764301e-05,4.358826e+00,3.474294e+00,1.954774e-01,2.181793e+00,3.588669e-01,5.001000e-02,6.194744e-01,3.100000e+01
49,9.900000e-03,9.898303e-03,3.163800e-05,3.080537e-05,4.600275e+00,3.626323e+00,1.899497e-01,1.507000e+00,5.897262e-02,1.793746e-01,6.260152e-01,4.700000e+01
