# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.1290 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=22.2,bm=2.85,av=150.70544195272598,bv=0.692403966199976,aa=0.234,ba=1.94,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.744267e-04,5.520000e-08,4.372256e-09,5.016524e-01,5.745473e-01,1.263819e-01,3.681344e+00,5.290364e+00,4.968557e-02,7.590038e-01,1.420000e+03
2,5.000000e-04,5.241568e-04,1.016000e-07,1.062253e-08,6.894144e-01,7.818365e-01,1.927136e-01,3.283456e+00,2.777277e+00,5.377958e-02,7.189285e-01,1.635600e+04
3,7.000000e-04,7.051465e-04,1.800000e-07,2.391536e-08,9.163328e-01,1.019068e+00,2.037688e-01,3.172578e+00,2.609943e+00,5.881992e-02,6.906283e-01,2.498600e+04
4,9.000000e-04,9.104152e-04,2.868000e-07,4.747859e-08,1.148315e+00,1.255751e+00,2.203518e-01,3.062826e+00,1.863904e+00,7.205071e-02,6.730746e-01,3.051000e+04
5,1.100000e-03,1.098198e-03,4.128000e-07,7.853188e-08,1.330370e+00,1.439228e+00,2.341709e-01,3.036900e+00,1.739169e+00,7.028218e-02,6.482868e-01,3.345800e+04
6,1.300000e-03,1.289893e-03,5.532000e-07,1.221737e-07,1.513801e+00,1.623055e+00,2.424623e-01,3.033957e+00,1.640885e+00,6.456723e-02,6.346977e-01,3.074100e+04
7,1.500000e-03,1.487069e-03,7.128000e-07,1.807224e-07,1.690563e+00,1.808595e+00,2.452261e-01,3.069204e+00,1.586687e+00,5.961058e-02,6.057646e-01,1.776100e+04
8,1.700000e-03,1.692725e-03,8.852000e-07,2.572882e-07,1.859698e+00,1.993507e+00,2.424623e-01,3.237181e+00,2.109625e+00,4.679690e-02,5.801255e-01,9.628000e+03
9,1.900000e-03,1.860823e-03,1.090000e-06,3.525902e-07,2.031122e+00,2.150478e+00,2.258794e-01,3.521337e+00,4.146512e+00,3.789172e-02,6.023121e-01,4.289000e+03
10,2.100000e-03,2.084617e-03,1.393400e-06,4.807207e-07,2.152965e+00,2.255325e+00,2.258794e-01,3.395923e+00,3.860377e+00,3.633565e-02,6.196845e-01,2.072000e+03
11,2.300000e-03,2.305743e-03,1.781200e-06,6.515285e-07,2.318008e+00,2.376899e+00,2.065327e-01,3.489297e+00,5.694806e+00,3.110643e-02,6.491273e-01,1.964000e+03
12,2.500000e-03,2.501571e-03,2.159800e-06,8.407790e-07,2.467796e+00,2.505593e+00,1.982412e-01,3.481020e+00,6.867413e+00,2.785860e-02,6.793169e-01,1.854000e+03
13,2.700000e-03,2.702262e-03,2.456400e-06,1.047918e-06,2.604136e+00,2.640849e+00,2.175879e-01,3.468202e+00,5.340475e+00,3.226335e-02,6.643172e-01,2.537000e+03
14,2.900000e-03,2.896323e-03,2.729600e-06,1.285608e-06,2.745870e+00,2.789382e+00,2.148241e-01,3.574197e+00,6.485983e+00,2.874946e-02,6.366432e-01,2.716000e+03
15,3.100000e-03,3.092770e-03,3.200400e-06,1.559476e-06,2.850843e+00,2.860474e+00,1.899497e-01,3.514039e+00,6.241219e+00,3.210651e-02,6.624592e-01,2.314000e+03
16,3.300000e-03,3.305975e-03,3.580000e-06,1.864430e-06,2.960400e+00,2.972273e+00,2.037688e-01,3.388605e+00,4.607337e+00,3.049576e-02,6.404647e-01,2.397000e+03
17,3.500000e-03,3.494292e-03,4.083000e-06,2.265038e-06,3.118048e+00,3.088758e+00,2.120603e-01,3.295757e+00,3.456025e+00,3.047289e-02,6.435217e-01,2.360000e+03
18,3.700000e-03,3.708460e-03,4.652600e-06,2.641283e-06,3.197116e+00,3.146192e+00,1.927136e-01,3.419889e+00,5.070029e+00,2.650753e-02,6.539976e-01,2.568000e+03
19,3.900000e-03,3.897901e-03,4.986200e-06,3.047433e-06,3.314202e+00,3.272413e+00,2.092965e-01,3.426844e+00,5.124482e+00,3.086960e-02,6.406709e-01,2.182000e+03
20,4.100000e-03,4.099975e-03,5.521400e-06,3.552407e-06,3.431442e+00,3.343063e+00,2.148241e-01,3.591832e+00,6.386621e+00,2.519503e-02,6.276219e-01,2.576000e+03
21,4.300000e-03,4.307192e-03,5.890600e-06,4.023950e-06,3.535983e+00,3.442048e+00,2.314070e-01,3.468365e+00,4.264422e+00,2.938765e-02,6.072580e-01,2.072000e+03
22,4.500000e-03,4.504010e-03,6.474000e-06,4.669386e-06,3.660550e+00,3.515348e+00,2.258794e-01,3.581363e+00,5.678966e+00,2.702644e-02,5.952271e-01,2.187000e+03
23,4.700000e-03,4.680626e-03,7.182600e-06,5.335414e-06,3.748617e+00,3.545135e+00,1.816583e-01,3.354334e+00,3.664604e+00,4.860106e-02,6.167755e-01,1.494000e+03
24,4.900000e-03,4.890307e-03,7.567200e-06,5.859168e-06,3.827070e+00,3.617560e+00,2.286432e-01,3.723776e+00,8.491582e+00,2.157149e-02,5.953576e-01,1.022000e+03
25,5.100000e-03,5.086312e-03,7.925200e-06,6.704458e-06,4.015714e+00,3.726883e+00,2.286432e-01,3.511941e+00,3.681252e+00,4.185100e-02,5.812991e-01,1.097000e+03
26,5.300000e-03,5.314360e-03,9.074800e-06,7.399834e-06,3.977514e+00,3.649536e+00,1.761307e-01,3.243074e+00,3.539811e+00,5.788907e-02,6.331781e-01,1.258000e+03
27,5.500000e-03,5.490320e-03,9.543000e-06,8.399654e-06,4.125266e+00,3.712966e+00,2.148241e-01,3.463003e+00,5.247943e+00,3.491772e-02,6.175565e-01,1.174000e+03
28,5.700000e-03,5.695775e-03,1.036460e-05,9.253909e-06,4.197403e+00,3.736745e+00,2.369347e-01,3.450894e+00,4.626650e+00,2.927273e-02,6.119542e-01,9.460000e+02
29,5.900000e-03,5.903350e-03,1.151080e-05,1.036437e-05,4.274521e+00,3.731826e+00,2.092965e-01,3.234456e+00,3.517566e+00,3.250271e-02,6.386989e-01,9.830000e+02
30,6.100000e-03,6.076492e-03,1.231460e-05,1.158753e-05,4.397144e+00,3.782094e+00,1.954774e-01,3.051719e+00,2.125384e+00,6.049450e-02,6.303129e-01,7.080000e+02
31,6.300000e-03,6.269393e-03,1.358060e-05,1.267214e-05,4.468680e+00,3.762497e+00,1.871859e-01,2.870739e+00,1.486067e+00,7.057467e-02,6.570024e-01,4.700000e+02
