# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.1290 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=24.9,bm=2.87,av=154.85615627499362,bv=0.7003266886897651,aa=0.235,ba=1.94,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.792565e-04,5.880000e-08,4.049472e-09,4.615601e-01,5.307292e-01,1.512563e-01,3.655234e+00,5.078413e+00,2.951961e-02,7.762835e-01,2.760000e+02
2,5.000000e-04,5.165117e-04,1.036000e-07,9.390080e-09,6.405957e-01,7.245477e-01,2.120603e-01,3.196071e+00,2.366785e+00,3.457234e-02,7.418726e-01,4.056000e+03
3,7.000000e-04,6.933088e-04,1.828000e-07,2.156784e-08,8.616513e-01,9.469159e-01,2.148241e-01,2.971667e+00,1.451003e+00,6.428120e-02,7.129208e-01,5.913000e+03
4,9.000000e-04,9.068159e-04,2.968000e-07,4.448550e-08,1.093487e+00,1.181948e+00,2.231156e-01,2.847161e+00,1.099222e+00,7.652171e-02,6.885752e-01,7.563000e+03
5,1.100000e-03,1.116432e-03,4.424000e-07,8.026684e-08,1.308503e+00,1.397597e+00,2.396985e-01,2.897427e+00,1.194099e+00,6.464937e-02,6.744276e-01,1.042400e+04
6,1.300000e-03,1.296677e-03,5.796000e-07,1.222031e-07,1.488868e+00,1.577941e+00,2.341709e-01,2.887063e+00,1.163200e+00,8.102448e-02,6.622543e-01,1.206500e+04
7,1.500000e-03,1.498506e-03,7.420000e-07,1.836201e-07,1.678827e+00,1.782904e+00,2.314070e-01,3.081691e+00,1.619711e+00,6.344746e-02,6.222157e-01,6.703000e+03
8,1.700000e-03,1.706580e-03,9.160000e-07,2.599805e-07,1.851329e+00,1.967914e+00,2.231156e-01,3.025331e+00,1.051276e+00,5.718427e-02,5.825126e-01,4.333000e+03
9,1.900000e-03,1.837963e-03,1.108000e-06,3.490469e-07,2.009565e+00,2.108051e+00,1.706030e-01,3.318448e+00,2.367909e+00,4.003816e-02,6.055555e-01,1.521000e+03
10,2.100000e-03,2.067614e-03,1.415600e-06,4.817258e-07,2.131510e+00,2.235876e+00,2.479899e-01,3.373360e+00,2.705148e+00,4.282646e-02,6.053056e-01,3.220000e+02
11,2.300000e-03,2.301268e-03,1.824200e-06,6.499513e-07,2.295606e+00,2.322868e+00,1.733668e-01,3.315915e+00,3.139136e+00,4.494284e-02,6.517800e-01,2.860000e+02
12,2.500000e-03,2.532420e-03,2.333600e-06,8.606669e-07,2.418396e+00,2.403392e+00,1.650754e-01,3.377727e+00,5.477476e+00,2.532664e-02,7.301207e-01,2.450000e+02
13,2.700000e-03,2.719919e-03,2.560800e-06,1.030730e-06,2.544863e+00,2.557767e+00,1.899497e-01,3.507899e+00,5.337018e+00,2.863365e-02,6.711292e-01,4.090000e+02
14,2.900000e-03,2.883203e-03,2.680000e-06,1.253502e-06,2.714446e+00,2.761158e+00,2.203518e-01,3.726476e+00,9.431810e+00,2.456561e-02,6.235012e-01,5.200000e+02
15,3.100000e-03,3.101700e-03,3.202800e-06,1.538337e-06,2.819569e+00,2.835677e+00,2.065327e-01,3.479389e+00,5.584267e+00,3.835415e-02,6.589007e-01,5.730000e+02
16,3.300000e-03,3.282965e-03,3.624600e-06,1.830017e-06,2.924711e+00,2.929731e+00,2.231156e-01,3.464994e+00,5.179801e+00,2.283230e-02,6.261970e-01,4.080000e+02
17,3.500000e-03,3.498997e-03,4.148400e-06,2.260977e-06,3.092070e+00,3.041280e+00,2.120603e-01,3.365330e+00,4.028002e+00,2.816207e-02,6.570781e-01,3.510000e+02
18,3.700000e-03,3.709665e-03,4.722800e-06,2.591823e-06,3.148893e+00,3.093225e+00,2.037688e-01,3.357763e+00,4.581185e+00,3.351812e-02,6.641878e-01,5.850000e+02
19,3.900000e-03,3.886705e-03,4.948200e-06,2.972866e-06,3.284285e+00,3.245343e+00,2.010050e-01,3.416985e+00,5.084972e+00,3.408627e-02,6.294421e-01,6.400000e+02
20,4.100000e-03,4.097217e-03,5.653600e-06,3.517861e-06,3.382072e+00,3.281645e+00,1.871859e-01,3.574558e+00,6.595153e+00,3.082781e-02,6.553390e-01,5.650000e+02
21,4.300000e-03,4.314117e-03,6.039600e-06,3.956011e-06,3.491575e+00,3.395565e+00,2.065327e-01,3.362268e+00,2.364686e+00,3.499717e-02,5.895937e-01,4.670000e+02
22,4.500000e-03,4.507966e-03,6.723200e-06,4.643556e-06,3.613796e+00,3.442015e+00,2.120603e-01,3.362634e+00,3.270184e+00,3.010198e-02,6.209480e-01,6.950000e+02
23,4.700000e-03,4.696140e-03,7.384400e-06,5.196023e-06,3.663315e+00,3.446637e+00,1.982412e-01,3.254476e+00,2.876148e+00,4.767027e-02,6.405977e-01,4.710000e+02
24,4.900000e-03,4.896015e-03,8.077600e-06,5.989022e-06,3.808333e+00,3.545280e+00,1.650754e-01,3.559778e+00,6.307006e+00,3.878532e-02,6.353463e-01,2.450000e+02
25,5.100000e-03,5.088250e-03,8.410200e-06,6.595812e-06,3.889963e+00,3.614556e+00,2.148241e-01,3.375660e+00,2.807598e+00,4.034127e-02,6.177308e-01,3.140000e+02
26,5.300000e-03,5.303509e-03,9.237800e-06,7.416392e-06,3.942743e+00,3.585364e+00,1.346734e-01,3.036433e+00,2.499442e+00,8.080414e-02,6.602492e-01,4.420000e+02
27,5.500000e-03,5.503436e-03,9.447600e-06,8.237154e-06,4.081560e+00,3.695482e+00,1.844221e-01,3.621539e+00,8.935716e+00,3.907824e-02,6.362854e-01,2.680000e+02
28,5.700000e-03,5.696891e-03,9.840400e-06,9.334921e-06,4.281216e+00,3.842177e+00,2.424623e-01,3.917260e+00,7.806104e+00,1.473629e-02,5.780341e-01,2.880000e+02
29,5.900000e-03,5.910556e-03,9.992000e-06,9.892391e-06,4.295808e+00,3.886898e+00,2.590452e-01,2.923724e+00,1.300301e+00,7.207497e-02,5.990462e-01,1.710000e+02
30,6.100000e-03,6.085162e-03,1.197840e-05,1.186023e-05,4.498752e+00,3.805056e+00,2.010050e-01,3.159525e+00,2.771920e+00,7.179440e-02,6.507688e-01,1.780000e+02
31,6.300000e-03,6.332851e-03,1.447920e-05,1.219727e-05,4.265080e+00,3.608929e+00,8.768844e-02,3.285380e+00,4.168866e+00,4.029707e-02,7.074112e-01,9.400000e+01
32,6.500000e-03,6.496110e-03,1.508120e-05,1.340046e-05,4.429751e+00,3.747404e+00,2.203518e-01,3.025912e+00,2.514157e+00,3.946917e-02,6.766329e-01,1.110000e+02
33,6.700000e-03,6.727951e-03,1.517880e-05,1.451219e-05,4.510790e+00,3.761273e+00,2.590452e-01,2.649763e+00,1.059494e+00,4.702148e-02,6.559619e-01,1.700000e+02
34,6.900000e-03,6.880765e-03,1.699000e-05,1.728144e-05,4.751512e+00,3.838323e+00,1.899497e-01,3.250200e+00,2.875375e+00,3.648132e-02,6.665886e-01,1.580000e+02
35,7.100000e-03,7.097160e-03,1.716060e-05,1.708953e-05,4.625645e+00,3.813276e+00,1.540201e-01,3.556160e+00,4.771779e+00,1.778687e-02,6.182906e-01,7.000000e+01
36,7.300000e-03,7.299438e-03,1.791700e-05,1.921933e-05,4.842335e+00,3.945216e+00,1.429648e-01,3.155049e+00,1.857492e+00,3.778922e-02,6.136118e-01,1.440000e+02
37,7.500000e-03,7.492181e-03,1.996920e-05,2.171202e-05,4.915136e+00,3.870368e+00,1.319095e-01,2.574949e+00,5.194651e-01,7.526928e-02,6.677294e-01,8.900000e+01
38,7.700000e-03,7.708157e-03,1.876660e-05,2.157582e-05,4.901242e+00,3.987130e+00,1.678392e-01,2.808706e+00,8.984039e-01,7.705993e-02,5.902763e-01,1.860000e+02
39,7.900000e-03,7.896442e-03,2.178320e-05,2.415791e-05,4.978538e+00,3.912701e+00,9.874372e-02,2.998614e+00,2.440108e+00,4.561093e-02,6.877374e-01,1.430000e+02
40,8.100000e-03,8.099270e-03,2.356140e-05,2.751386e-05,5.166087e+00,4.037594e+00,1.623116e-01,3.031134e+00,2.870669e+00,1.442532e-02,7.333400e-01,1.200000e+02
41,8.300000e-03,8.313426e-03,2.376980e-05,2.655110e-05,5.041746e+00,4.030720e+00,1.263819e-01,2.867845e+00,1.908091e+00,1.161241e-01,6.751095e-01,2.620000e+02
42,8.500000e-03,8.462865e-03,2.759760e-05,3.284925e-05,5.290086e+00,4.020457e+00,1.125628e-01,2.874416e+00,1.943275e+00,9.877363e-02,7.382624e-01,1.230000e+02
43,8.700000e-03,8.662499e-03,2.739340e-05,3.232948e-05,5.319021e+00,4.113032e+00,1.540201e-01,2.528087e+00,5.992894e-01,3.109206e-02,6.678108e-01,9.400000e+01
44,8.900000e-03,8.926241e-03,2.882280e-05,3.387987e-05,5.201364e+00,4.030796e+00,1.650754e-01,2.709127e+00,1.120364e+00,8.684300e-02,6.894040e-01,1.480000e+02
45,9.100000e-03,9.097890e-03,3.083320e-05,3.864839e-05,5.451882e+00,4.163365e+00,1.540201e-01,2.767263e+00,1.045042e+00,5.860427e-02,6.990044e-01,1.620000e+02
46,9.300000e-03,9.312455e-03,3.102520e-05,3.898057e-05,5.401316e+00,4.119533e+00,1.540201e-01,2.097887e+00,1.586064e-01,7.629834e-02,6.658787e-01,1.250000e+02
47,9.500000e-03,9.476905e-03,3.116580e-05,4.230431e-05,5.561536e+00,4.288697e+00,1.623116e-01,2.386105e+00,2.630513e-01,6.975001e-02,6.071701e-01,9.800000e+01
48,9.700000e-03,9.689978e-03,2.977400e-05,3.942881e-05,5.427287e+00,4.282432e+00,1.236181e-01,3.073983e+00,2.373963e+00,5.311882e-02,6.667401e-01,1.140000e+02
