# Table of coefficients for aggregates of dendrite monomer crystals with normalized rime mass M = 0.0205 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=1.0,bm=2.63,av=66.11240421977415,bv=0.7026264061462524,aa=0.144,ba=1.93,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.585412e-04,3.360000e-08,1.217776e-09,2.269865e-01,3.169104e-01,1.263819e-01,3.532200e+00,6.873236e+00,4.061095e-02,6.848714e-01,4.100000e+01
2,5.000000e-04,5.255189e-04,7.040000e-08,2.835364e-09,3.042643e-01,4.122577e-01,1.899497e-01,3.072090e+00,3.387659e+00,4.874390e-02,6.426447e-01,4.840000e+02
3,7.000000e-04,7.242049e-04,1.288000e-07,6.052200e-09,3.921028e-01,5.213527e-01,2.037688e-01,2.603839e+00,1.469196e+00,7.139045e-02,6.401809e-01,1.576000e+03
4,9.000000e-04,9.008693e-04,1.932000e-07,1.024106e-08,4.622364e-01,6.001699e-01,2.065327e-01,2.421307e+00,1.072041e+00,1.056375e-01,6.050941e-01,2.445000e+03
5,1.100000e-03,1.106786e-03,2.892000e-07,1.723960e-08,5.454012e-01,6.983365e-01,2.286432e-01,2.566508e+00,1.563562e+00,5.952071e-02,5.994560e-01,2.824000e+03
6,1.300000e-03,1.295692e-03,3.480000e-07,2.335782e-08,5.996487e-01,7.805116e-01,2.424623e-01,2.514853e+00,1.097907e+00,8.094106e-02,5.305167e-01,1.911000e+03
7,1.500000e-03,1.476097e-03,4.466000e-07,3.334212e-08,6.673824e-01,8.656102e-01,2.673367e-01,2.910605e+00,5.087955e+00,3.043952e-02,5.453396e-01,8.080000e+02
8,1.700000e-03,1.671402e-03,5.496000e-07,4.464690e-08,7.278234e-01,9.328817e-01,2.562814e-01,3.007803e+00,3.153012e+00,3.870580e-02,5.121284e-01,3.690000e+02
9,1.900000e-03,1.891311e-03,7.654000e-07,6.745085e-08,8.034707e-01,9.998267e-01,2.341709e-01,2.849347e+00,3.157526e+00,4.180089e-02,5.165647e-01,1.340000e+02
10,2.100000e-03,2.115296e-03,9.540000e-07,9.508556e-08,8.940595e-01,1.069735e+00,2.369347e-01,2.915537e+00,5.597441e+00,2.413763e-02,5.680361e-01,1.340000e+02
