# Table of coefficients for aggregates of dendrite monomer crystals with normalized rime mass M = 0.0514 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=7.26,bm=2.82,av=121.26035804125772,bv=0.7382929088073038,aa=0.206,ba=1.95,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.728385e-04,4.160000e-08,1.848672e-09,2.863387e-01,3.793516e-01,1.097990e-01,3.514797e+00,5.850578e+00,3.815365e-02,7.159177e-01,1.270000e+02
2,5.000000e-04,5.298284e-04,8.320000e-08,4.361252e-09,3.918223e-01,4.972443e-01,1.788945e-01,2.973395e+00,2.279241e+00,5.622592e-02,6.663885e-01,1.202000e+03
3,7.000000e-04,7.297279e-04,1.540000e-07,1.000630e-08,5.247056e-01,6.417411e-01,1.982412e-01,2.668864e+00,1.465421e+00,6.773923e-02,6.664196e-01,2.164000e+03
4,9.000000e-04,8.779963e-04,2.348000e-07,1.765042e-08,6.411880e-01,7.616079e-01,2.314070e-01,2.576117e+00,1.536053e+00,7.352474e-02,6.464578e-01,2.481000e+03
5,1.100000e-03,1.096688e-03,3.476000e-07,3.133939e-08,7.719074e-01,9.053970e-01,2.203518e-01,2.732645e+00,1.703871e+00,7.215233e-02,6.174899e-01,3.033000e+03
6,1.300000e-03,1.280614e-03,4.554000e-07,4.809115e-08,8.828855e-01,1.028640e+00,2.535176e-01,2.542304e+00,1.033577e+00,7.089207e-02,5.864650e-01,1.452000e+03
7,1.500000e-03,1.477031e-03,5.894000e-07,7.035224e-08,9.981610e-01,1.156772e+00,2.479899e-01,2.921833e+00,3.105778e+00,3.303218e-02,5.973147e-01,9.180000e+02
8,1.700000e-03,1.672130e-03,6.960000e-07,9.960821e-08,1.110667e+00,1.298525e+00,2.037688e-01,2.914511e+00,2.222288e+00,7.191380e-02,5.403250e-01,3.250000e+02
9,1.900000e-03,1.914006e-03,9.212000e-07,1.423184e-07,1.222337e+00,1.396972e+00,2.396985e-01,2.913494e+00,2.364739e+00,4.313394e-02,5.576455e-01,3.310000e+02
10,2.100000e-03,2.137852e-03,1.162800e-06,2.017327e-07,1.347327e+00,1.522934e+00,2.092965e-01,3.310869e+00,7.594060e+00,2.148267e-02,5.801139e-01,2.910000e+02
11,2.300000e-03,2.287011e-03,1.478800e-06,2.580585e-07,1.420613e+00,1.564270e+00,2.535176e-01,2.797377e+00,2.368546e+00,5.835686e-02,5.958907e-01,2.450000e+02
12,2.500000e-03,2.500394e-03,1.757800e-06,3.306482e-07,1.519380e+00,1.635205e+00,1.954774e-01,2.884917e+00,2.527619e+00,4.352253e-02,6.017388e-01,2.040000e+02
13,2.700000e-03,2.738245e-03,2.054400e-06,4.258768e-07,1.623155e+00,1.755559e+00,2.092965e-01,3.115923e+00,3.977543e+00,4.099907e-02,6.006599e-01,2.050000e+02
14,2.900000e-03,2.908002e-03,2.303400e-06,5.200344e-07,1.696335e+00,1.843426e+00,1.761307e-01,3.437061e+00,9.722914e+00,2.315167e-02,6.126205e-01,1.320000e+02
15,3.100000e-03,3.107995e-03,2.724000e-06,6.200974e-07,1.763686e+00,1.902887e+00,1.899497e-01,3.111409e+00,5.189070e+00,4.143769e-02,5.999704e-01,2.570000e+02
