# Table of coefficients for aggregates of needle monomer crystals with normalized rime mass M = 0.5145 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=143.0,bm=2.96,av=378.34567401213576,bv=0.7346960530383024,aa=0.434,ba=1.99,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.788796e-04,7.380000e-08,1.224378e-08,9.599209e-01,9.870515e-01,-3.115578e-02,2.992651e+00,1.490356e+00,6.312691e-02,9.509399e-01,3.800000e+01
2,5.000000e-04,5.623641e-04,1.412000e-07,3.411240e-08,1.362275e+00,1.405161e+00,1.263819e-01,3.173901e+00,1.655913e+00,1.057199e-01,8.290369e-01,7.930000e+02
3,7.000000e-04,7.115039e-04,2.352000e-07,7.030089e-08,1.711246e+00,1.699517e+00,1.567839e-01,2.943586e+00,7.145751e-01,1.270513e-01,8.065800e-01,3.879000e+03
4,9.000000e-04,8.952143e-04,3.672000e-07,1.324662e-07,2.058526e+00,2.014540e+00,2.010050e-01,2.937546e+00,6.598114e-01,1.421170e-01,8.026479e-01,4.606000e+03
5,1.100000e-03,1.103739e-03,5.654000e-07,2.634688e-07,2.567906e+00,2.455706e+00,2.120603e-01,2.930108e+00,5.781712e-01,1.362503e-01,7.907219e-01,4.092000e+03
6,1.300000e-03,1.296159e-03,7.832000e-07,4.311367e-07,2.946320e+00,2.779775e+00,2.396985e-01,3.091928e+00,5.936614e-01,1.087074e-01,7.800567e-01,3.729000e+03
7,1.500000e-03,1.511595e-03,1.045600e-06,6.631304e-07,3.265820e+00,3.073364e+00,2.452261e-01,3.360916e+00,8.726753e-01,6.318293e-02,7.811123e-01,3.735000e+03
8,1.700000e-03,1.692283e-03,1.323200e-06,9.542082e-07,3.593394e+00,3.355694e+00,2.369347e-01,3.519840e+00,1.135812e+00,5.465877e-02,7.743289e-01,3.431000e+03
9,1.900000e-03,1.898854e-03,1.670800e-06,1.342011e-06,3.890913e+00,3.592441e+00,2.314070e-01,3.688046e+00,1.598897e+00,4.500167e-02,7.650767e-01,3.343000e+03
10,2.100000e-03,2.103282e-03,2.042400e-06,1.775363e-06,4.120490e+00,3.798518e+00,2.479899e-01,3.813256e+00,2.041914e+00,3.483353e-02,7.528986e-01,2.794000e+03
11,2.300000e-03,2.282608e-03,2.448000e-06,2.304641e-06,4.378583e+00,4.008489e+00,2.479899e-01,3.853364e+00,2.176857e+00,2.970151e-02,7.482629e-01,2.511000e+03
12,2.500000e-03,2.486859e-03,2.859800e-06,2.828365e-06,4.533107e+00,4.141595e+00,2.314070e-01,4.029950e+00,3.546128e+00,2.432671e-02,7.541594e-01,1.638000e+03
13,2.700000e-03,2.702733e-03,3.368800e-06,3.449593e-06,4.671484e+00,4.241354e+00,2.175879e-01,3.901565e+00,2.999188e+00,2.782968e-02,7.645354e-01,1.141000e+03
14,2.900000e-03,2.873890e-03,3.890400e-06,4.198903e-06,4.862204e+00,4.345617e+00,2.065327e-01,4.157908e+00,6.097907e+00,1.419974e-02,7.775172e-01,8.200000e+02
15,3.100000e-03,3.116051e-03,4.516000e-06,5.009681e-06,4.968715e+00,4.414185e+00,2.148241e-01,3.980971e+00,4.125135e+00,2.615186e-02,7.692405e-01,6.560000e+02
16,3.300000e-03,3.284728e-03,5.049600e-06,5.809613e-06,5.106619e+00,4.476106e+00,1.954774e-01,3.977335e+00,5.437669e+00,3.980589e-02,7.797629e-01,5.290000e+02
17,3.500000e-03,3.472373e-03,5.744400e-06,6.910886e-06,5.242661e+00,4.521423e+00,2.037688e-01,4.212952e+00,8.790069e+00,1.337632e-02,7.804735e-01,2.470000e+02
18,3.700000e-03,3.673219e-03,6.415800e-06,7.900043e-06,5.375679e+00,4.590988e+00,1.927136e-01,4.302264e+00,1.205315e+01,8.123409e-03,7.767566e-01,1.560000e+02
19,3.900000e-03,3.923094e-03,7.295200e-06,9.360560e-06,5.488386e+00,4.586847e+00,1.512563e-01,3.856879e+00,3.827202e+00,1.589268e-02,7.814781e-01,5.200000e+01
20,4.100000e-03,4.052029e-03,8.146800e-06,1.030139e-05,5.612588e+00,4.581890e+00,2.065327e-01,3.528588e+00,3.008820e+00,2.438455e-02,9.323951e-01,3.500000e+01
