# Table of coefficients for aggregates of column monomer crystals with normalized rime mass M = 0.0514 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:05 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=1.91,bm=2.54,av=60.22333699171436,bv=0.5794973764084803,aa=0.127,ba=1.88,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.798786e-04,5.720000e-08,5.318600e-09,5.619370e-01,6.471569e-01,1.097990e-01,3.612695e+00,3.076485e+00,9.978632e-02,7.767449e-01,7.700000e+01
2,5.000000e-04,5.235584e-04,9.920000e-08,1.148084e-08,7.482326e-01,8.573359e-01,1.623116e-01,3.551625e+00,3.425144e+00,7.942363e-02,6.966656e-01,9.790000e+02
3,7.000000e-04,7.215801e-04,1.592000e-07,2.127440e-08,8.905994e-01,1.032139e+00,1.982412e-01,3.538950e+00,4.122380e+00,5.779117e-02,6.329051e-01,4.061000e+03
4,9.000000e-04,8.976016e-04,2.292000e-07,3.452322e-08,1.015446e+00,1.194016e+00,2.258794e-01,3.453649e+00,3.336190e+00,6.234575e-02,5.886173e-01,6.672000e+03
5,1.100000e-03,1.084496e-03,3.158000e-07,5.364450e-08,1.132846e+00,1.328209e+00,2.341709e-01,3.529876e+00,4.610676e+00,4.303922e-02,5.802344e-01,4.384000e+03
6,1.300000e-03,1.304493e-03,4.356000e-07,8.117651e-08,1.255201e+00,1.468038e+00,2.673367e-01,3.409227e+00,3.804223e+00,3.895985e-02,5.689072e-01,2.816000e+03
7,1.500000e-03,1.481005e-03,5.112000e-07,1.071349e-07,1.349636e+00,1.592804e+00,2.341709e-01,3.338820e+00,3.595551e+00,4.808417e-02,5.363631e-01,1.240000e+03
8,1.700000e-03,1.696905e-03,6.474000e-07,1.461074e-07,1.444531e+00,1.697584e+00,2.341709e-01,3.487430e+00,6.508953e+00,2.526117e-02,5.759815e-01,7.780000e+02
9,1.900000e-03,1.890739e-03,9.468000e-07,2.265504e-07,1.613120e+00,1.809855e+00,2.507538e-01,3.281260e+00,3.624950e+00,2.624514e-02,6.052009e-01,1.200000e+02
10,2.100000e-03,2.127043e-03,1.224800e-06,3.137571e-07,1.740842e+00,1.896963e+00,1.567839e-01,3.564529e+00,9.325736e+00,1.887521e-02,6.293362e-01,9.800000e+01
11,2.300000e-03,2.286411e-03,1.426000e-06,3.861377e-07,1.827198e+00,1.999532e+00,1.899497e-01,3.309180e+00,5.483268e+00,3.605750e-02,6.094315e-01,1.570000e+02
12,2.500000e-03,2.522343e-03,1.786800e-06,5.189193e-07,1.947644e+00,2.104638e+00,1.650754e-01,3.218688e+00,5.412841e+00,3.477021e-02,6.585075e-01,2.130000e+02
13,2.700000e-03,2.751148e-03,1.956800e-06,6.063901e-07,2.014400e+00,2.207061e+00,2.424623e-01,3.206156e+00,3.817987e+00,3.566075e-02,6.073077e-01,2.020000e+02
14,2.900000e-03,2.856841e-03,2.253000e-06,7.127474e-07,2.092986e+00,2.248143e+00,2.175879e-01,3.111420e+00,4.332607e+00,3.800642e-02,6.222333e-01,2.020000e+02
15,3.100000e-03,3.135191e-03,2.457200e-06,8.436253e-07,2.147338e+00,2.356958e+00,1.429648e-01,2.993123e+00,4.052390e+00,2.501478e-02,6.410730e-01,1.370000e+02
16,3.300000e-03,3.288206e-03,2.912800e-06,1.030084e-06,2.242361e+00,2.402527e+00,2.396985e-01,3.065765e+00,3.704302e+00,3.343699e-02,5.951376e-01,3.130000e+02
17,3.500000e-03,3.526600e-03,3.498000e-06,1.237657e-06,2.315414e+00,2.431208e+00,2.092965e-01,2.900018e+00,2.548779e+00,3.810278e-02,6.465140e-01,2.460000e+02
18,3.700000e-03,3.710449e-03,3.714000e-06,1.397079e-06,2.379508e+00,2.552691e+00,2.010050e-01,2.850029e+00,2.383107e+00,5.417921e-02,6.124239e-01,2.560000e+02
19,3.900000e-03,3.899053e-03,3.786200e-06,1.531716e-06,2.435470e+00,2.628517e+00,2.507538e-01,3.393350e+00,5.392995e+00,2.877720e-02,5.481430e-01,2.920000e+02
20,4.100000e-03,4.117618e-03,4.483400e-06,1.815242e-06,2.509144e+00,2.663079e+00,2.590452e-01,2.920277e+00,3.002732e+00,3.878876e-02,6.351045e-01,1.340000e+02
21,4.300000e-03,4.312043e-03,4.857600e-06,2.038594e-06,2.566996e+00,2.704435e+00,1.982412e-01,3.190095e+00,4.405398e+00,4.371595e-02,5.735299e-01,2.640000e+02
22,4.500000e-03,4.511809e-03,5.409000e-06,2.377315e-06,2.662295e+00,2.768747e+00,1.457286e-01,3.046912e+00,3.007356e+00,3.686301e-02,5.743413e-01,1.240000e+02
23,4.700000e-03,4.723299e-03,5.081200e-06,2.532174e-06,2.700038e+00,2.902280e+00,2.618090e-01,3.413714e+00,5.025873e+00,2.549639e-02,5.477369e-01,1.250000e+02
24,4.900000e-03,4.871907e-03,6.122000e-06,2.983610e-06,2.801582e+00,2.892037e+00,1.761307e-01,2.581251e+00,1.015113e+00,8.512695e-02,5.835513e-01,1.730000e+02
25,5.100000e-03,5.085338e-03,6.104000e-06,3.130176e-06,2.791622e+00,2.929677e+00,2.120603e-01,3.335957e+00,7.829758e+00,3.651047e-02,5.571398e-01,1.310000e+02
26,5.300000e-03,5.292376e-03,7.181200e-06,3.653475e-06,2.847481e+00,2.919622e+00,2.231156e-01,2.956224e+00,2.837215e+00,1.281896e-02,5.795776e-01,9.100000e+01
27,5.500000e-03,5.490992e-03,7.574800e-06,4.024761e-06,2.938340e+00,3.003223e+00,2.590452e-01,3.380131e+00,6.169181e+00,1.151517e-02,5.428885e-01,1.000000e+02
28,5.700000e-03,5.721960e-03,8.998800e-06,4.696309e-06,3.038121e+00,2.964901e+00,1.678392e-01,2.928902e+00,3.773713e+00,2.365888e-02,6.532521e-01,1.190000e+02
29,5.900000e-03,5.854883e-03,6.876000e-06,4.884404e-06,3.133259e+00,3.151775e+00,2.010050e-01,3.080242e+00,3.999706e+00,1.495168e-02,5.115676e-01,5.500000e+01
30,6.100000e-03,6.103125e-03,9.550000e-06,5.549827e-06,3.108229e+00,3.014074e+00,2.203518e-01,2.748917e+00,1.878625e+00,3.239716e-02,5.766105e-01,8.800000e+01
31,6.300000e-03,6.260776e-03,9.559600e-06,5.896024e-06,3.173023e+00,3.096655e+00,1.788945e-01,2.572032e+00,8.893635e-01,1.222087e-01,5.113203e-01,1.410000e+02
