# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.2045 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=46.4,bm=2.91,av=207.64016663702236,bv=0.7134074996416244,aa=0.276,ba=1.95,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
1,3.000000e-04,3.755398e-04,6.080000e-08,5.443312e-09,5.662006e-01,6.343124e-01,1.733668e-01,3.834647e+00,4.835069e+00,1.275649e-02,8.484045e-01,8.800000e+01
2,5.000000e-04,5.061897e-04,1.096000e-07,1.216309e-08,7.651803e-01,8.322023e-01,2.010050e-01,3.286884e+00,3.195389e+00,3.130669e-02,8.199470e-01,8.870000e+02
3,7.000000e-04,7.112083e-04,2.088000e-07,3.280659e-08,1.085136e+00,1.142996e+00,2.010050e-01,2.831583e+00,7.894948e-01,1.000533e-01,7.323310e-01,3.417000e+03
4,9.000000e-04,9.242844e-04,3.424000e-07,6.745819e-08,1.358466e+00,1.408821e+00,2.120603e-01,2.743955e+00,6.568876e-01,1.165318e-01,7.213636e-01,9.434000e+03
5,1.100000e-03,1.125200e-03,4.852000e-07,1.156154e-07,1.608392e+00,1.652966e+00,2.396985e-01,2.826214e+00,7.202712e-01,8.589990e-02,6.975501e-01,1.405500e+04
6,1.300000e-03,1.302013e-03,6.420000e-07,1.805940e-07,1.836212e+00,1.876805e+00,2.396985e-01,2.974848e+00,1.004396e+00,7.836226e-02,6.874266e-01,2.003000e+04
7,1.500000e-03,1.476702e-03,8.228000e-07,2.618879e-07,2.024752e+00,2.060389e+00,2.258794e-01,3.008887e+00,9.468880e-01,9.364427e-02,6.685946e-01,1.086400e+04
8,1.700000e-03,1.678669e-03,1.010000e-06,3.546149e-07,2.157717e+00,2.211758e+00,2.396985e-01,3.180071e+00,1.327085e+00,5.140456e-02,6.296726e-01,3.662000e+03
9,1.900000e-03,1.865266e-03,1.280000e-06,4.980924e-07,2.376241e+00,2.402649e+00,2.010050e-01,3.568498e+00,3.286678e+00,3.668871e-02,6.508885e-01,1.121000e+03
10,2.100000e-03,2.083210e-03,1.659200e-06,7.413065e-07,2.649247e+00,2.640843e+00,2.148241e-01,3.393548e+00,2.317298e+00,4.555765e-02,6.655757e-01,4.040000e+02
11,2.300000e-03,2.315988e-03,1.959600e-06,9.764876e-07,2.838700e+00,2.819797e+00,2.010050e-01,3.587361e+00,3.087496e+00,4.627112e-02,6.380886e-01,4.630000e+02
12,2.500000e-03,2.485071e-03,2.500600e-06,1.274465e-06,3.007848e+00,2.904941e+00,2.010050e-01,3.694219e+00,6.459934e+00,2.479496e-02,7.307181e-01,4.240000e+02
13,2.700000e-03,2.716078e-03,2.923200e-06,1.573836e-06,3.109208e+00,2.992882e+00,1.954774e-01,3.667449e+00,6.804991e+00,2.162926e-02,7.177126e-01,4.970000e+02
14,2.900000e-03,2.896360e-03,3.057400e-06,1.916882e-06,3.330007e+00,3.257463e+00,2.010050e-01,3.864725e+00,6.585196e+00,2.583744e-02,6.597089e-01,7.820000e+02
15,3.100000e-03,3.107051e-03,3.518400e-06,2.358660e-06,3.495361e+00,3.395486e+00,2.314070e-01,3.834871e+00,7.884126e+00,2.747600e-02,6.655835e-01,8.280000e+02
